doc_id,item,category,amount,price,discount
48b3129e,Средство для мытья окон,Бытовая химия,2,475.15,20.37
48b3129e,Порошок для стирки,Бытовая химия,5,94.03,0.0
48b3129e,Порошок для стирки,Бытовая химия,5,146.56,0.0
dfef5bb1,Освежитель воздуха,Бытовая химия,3,358.72,0.0
dfef5bb1,Салатники,Посуда,4,474.04,0.0
ac7f06b5,Сковорода,Посуда,4,66.26,15.6
ac7f06b5,Тостер,Посуда,5,224.95,39.82
ac7f06b5,Чистящее средство,Бытовая химия,2,247.01,0.0
ac7f06b5,Подушка,Текстиль,4,88.47,3.0
ac7f06b5,Чистящее средство,Бытовая химия,1,447.66,0.0
e1152ca9,Тканевые мешки для стирки,Текстиль,2,155.93,0.0
e1152ca9,Чайник,Посуда,2,67.24,18.89
e1152ca9,Моющее средство для кухни,Бытовая химия,4,182.88,40.78
e1152ca9,Ножи,Посуда,1,97.03,0.0
e1152ca9,Носки,Текстиль,3,378.59,26.95
cf7ff3ce,Носки,Текстиль,1,150.58,27.59
cf7ff3ce,Моющее средство для пола,Бытовая химия,2,396.01,39.5
cf7ff3ce,Салатники,Посуда,5,95.66,0.0
7ded4a80,Покрывала,Текстиль,2,242.82,46.44
7ded4a80,Тостер,Посуда,3,98.04,21.0
7ded4a80,Сковорода,Посуда,1,384.45,0.0
7ded4a80,Кружки,Посуда,5,58.23,16.52
3b31a132,Средство для мытья окон,Бытовая химия,2,67.3,4.04
3b31a132,Полотенца,Текстиль,1,318.6,0.0
3b31a132,Сковорода,Посуда,4,405.17,98.89
3b31a132,Освежитель воздуха,Бытовая химия,2,198.99,0.0
74f25295,Коврики для ванной,Текстиль,4,455.14,0.0
32ac904a,Порошок для стирки,Бытовая химия,3,68.11,0.0
32ac904a,Моющее средство для кухни,Бытовая химия,2,86.24,0.0
32ac904a,Антибактериальные салфетки,Бытовая химия,4,59.77,0.0
32ac904a,Фартук,Текстиль,2,65.62,4.33
1438e05b,Носки,Текстиль,5,408.45,2.44
964e627b,Кастрюля,Посуда,3,276.97,0.0
964e627b,Средство для мытья окон,Бытовая химия,2,271.64,0.0
1df1e35d,Шторы,Текстиль,2,168.22,0.0
1df1e35d,Чашки,Посуда,2,410.4,0.0
1df1e35d,Покрывала,Текстиль,3,427.37,17.53
1df1e35d,Моющее средство для пола,Бытовая химия,1,228.29,36.22
1df1e35d,Ложки и вилки,Посуда,5,173.4,28.3
28426a81,Коврики для ванной,Текстиль,3,467.53,48.99
28426a81,Салатники,Посуда,3,63.03,14.04
28426a81,Салатники,Посуда,4,459.74,32.12
9d91a2e1,Порошок для стирки,Бытовая химия,4,115.3,21.41
9d91a2e1,Подушка,Текстиль,3,262.41,0.0
9d91a2e1,Губки для посуды,Бытовая химия,4,441.82,0.0
97041b9a,Фартук,Текстиль,2,211.91,30.1
97041b9a,Средство для мытья окон,Бытовая химия,1,497.85,0.0
97041b9a,Тканевые мешки для стирки,Текстиль,3,443.23,29.12
97041b9a,Чистящее средство,Бытовая химия,3,119.82,18.48
68c1c3db,Антибактериальные салфетки,Бытовая химия,5,317.16,0.0
68c1c3db,Фартук,Текстиль,5,492.54,0.0
68c1c3db,Постельное бельё,Текстиль,1,395.85,101.66
68c1c3db,Тарелки,Посуда,1,101.2,12.01
68c1c3db,Чистящее средство,Бытовая химия,4,374.88,0.0
f1eda741,Тарелки,Посуда,3,309.31,0.0
f1eda741,Антибактериальные салфетки,Бытовая химия,4,182.21,0.0
9895c106,Губки для посуды,Бытовая химия,1,263.17,0.0
67b11262,Чашки,Посуда,5,274.4,27.55
fcbbe8e6,Подушка,Текстиль,3,191.41,0.0
fcbbe8e6,Подушка,Текстиль,5,401.32,0.0
fcbbe8e6,Сковорода,Посуда,5,429.03,13.15
fcbbe8e6,Сковорода,Посуда,5,292.32,41.35
85e025e9,Средство для мытья окон,Бытовая химия,2,417.76,123.09
561836ea,Тканевые мешки для стирки,Текстиль,4,389.99,0.0
561836ea,Носки,Текстиль,4,121.09,0.0
561836ea,Сковорода,Посуда,1,462.14,9.6
9895fd02,Шторы,Текстиль,5,289.78,0.0
f67c23c0,Антибактериальные салфетки,Бытовая химия,3,333.08,39.52
f67c23c0,Тостер,Посуда,3,259.52,26.58
4db739ce,Ножи,Посуда,3,237.76,12.59
4db739ce,Кружки,Посуда,4,352.47,0.0
4db739ce,Тканевые мешки для стирки,Текстиль,3,231.89,15.78
2bdda33f,Ложки и вилки,Посуда,1,158.88,0.0
2bdda33f,Жидкость для чистки,Бытовая химия,5,212.54,0.0
2bdda33f,Моющее средство для кухни,Бытовая химия,4,301.55,0.0
2bdda33f,Кастрюля,Посуда,2,485.54,0.0
2bdda33f,Тарелки,Посуда,2,70.7,19.77
