doc_id,item,category,amount,price,discount
d4cb0c44,Коврики для ванной,Текстиль,2,56.87,16.95
d4cb0c44,Фартук,Текстиль,2,328.89,0.0
4db4c601,Носки,Текстиль,5,203.83,29.29
4db4c601,Освежитель воздуха,Бытовая химия,1,156.73,16.57
4db4c601,Постельное бельё,Текстиль,1,124.01,11.94
69951a29,Кастрюля,Посуда,3,491.43,63.71
d511531d,Моющее средство для пола,Бытовая химия,4,292.58,21.5
d511531d,Кружки,Посуда,4,365.47,0.0
787126b2,Губки для посуды,Бытовая химия,2,180.03,15.96
787126b2,Тарелки,Посуда,5,65.31,2.28
787126b2,Жидкость для чистки,Бытовая химия,4,359.72,0.0
8e64b3fe,Чайник,Посуда,3,193.3,30.1
77a72dd3,Порошок для стирки,Бытовая химия,3,348.5,0.0
77a72dd3,Шторы,Текстиль,1,483.48,46.96
77a72dd3,Тостер,Посуда,2,226.71,12.87
77a72dd3,Тарелки,Посуда,2,390.23,60.62
77a72dd3,Кружки,Посуда,2,251.74,15.85
137b7415,Одеяло,Текстиль,4,186.68,0.0
137b7415,Тостер,Посуда,4,143.46,1.09
137b7415,Жидкость для чистки,Бытовая химия,1,331.88,0.0
90361ac8,Салатники,Посуда,2,252.8,73.79
90361ac8,Губки для посуды,Бытовая химия,2,287.58,0.0
90361ac8,Покрывала,Текстиль,1,462.65,126.02
90361ac8,Кастрюля,Посуда,3,153.27,16.96
90361ac8,Полотенца,Текстиль,1,296.74,21.07
ed7f9ae3,Подушка,Текстиль,5,70.01,8.95
ed7f9ae3,Антибактериальные салфетки,Бытовая химия,5,292.62,7.86
ed7f9ae3,Антибактериальные салфетки,Бытовая химия,1,406.91,108.53
ed7f9ae3,Антибактериальные салфетки,Бытовая химия,5,420.54,0.0
ed7f9ae3,Коврики для ванной,Текстиль,3,433.66,0.0
871b088b,Носки,Текстиль,3,447.96,5.24
871b088b,Сковорода,Посуда,3,348.73,0.0
871b088b,Ножи,Посуда,1,143.78,0.0
a99a37cb,Салатники,Посуда,3,342.29,24.54
1ce03315,Постельное бельё,Текстиль,5,455.72,56.84
1ce03315,Моющее средство для посуды,Бытовая химия,4,210.45,8.96
