doc_id,item,category,amount,price,discount
36b9f2ea,Полотенца,Текстиль,5,401.69,0.0
36b9f2ea,Подушка,Текстиль,3,178.34,46.57
36b9f2ea,Чистящее средство,Бытовая химия,1,231.98,35.21
36b9f2ea,Моющее средство для кухни,Бытовая химия,5,59.94,0.0
36b9f2ea,Ложки и вилки,Посуда,5,262.6,0.0
a265c8e2,Подушка,Текстиль,2,71.62,0.0
b11a076c,Ножи,Посуда,2,52.34,0.0
b11a076c,Моющее средство для посуды,Бытовая химия,3,408.54,0.0
b11a076c,Губки для посуды,Бытовая химия,5,335.35,20.82
e24ab209,Подушка,Текстиль,5,412.24,0.0
e24ab209,Шторы,Текстиль,1,109.63,0.0
e24ab209,Салатники,Посуда,1,50.06,4.88
e24ab209,Тканевые мешки для стирки,Текстиль,2,121.69,0.0
5950b0c0,Фартук,Текстиль,5,446.47,93.85
5950b0c0,Тостер,Посуда,4,496.24,94.44
5950b0c0,Кастрюля,Посуда,2,185.68,0.0
ff6348b2,Чистящее средство,Бытовая химия,1,83.06,0.0
ff6348b2,Освежитель воздуха,Бытовая химия,1,404.9,0.0
97f3f391,Губки для посуды,Бытовая химия,5,214.95,14.31
97f3f391,Фартук,Текстиль,2,110.85,0.0
97f3f391,Моющее средство для пола,Бытовая химия,2,350.5,20.2
97f3f391,Ложки и вилки,Посуда,3,446.94,75.27
97f3f391,Антибактериальные салфетки,Бытовая химия,2,266.73,12.41
0a2c7eda,Ножи,Посуда,3,189.03,10.5
0a2c7eda,Полотенца,Текстиль,5,416.69,0.0
0a2c7eda,Подушка,Текстиль,1,344.56,0.0
c35ae3ad,Коврики для ванной,Текстиль,2,358.22,43.67
c35ae3ad,Тостер,Посуда,2,301.51,0.0
c35ae3ad,Одеяло,Текстиль,4,225.03,0.0
54473850,Одеяло,Текстиль,5,55.89,0.0
54473850,Ножи,Посуда,4,311.97,0.0
54473850,Фартук,Текстиль,4,339.0,99.65
54473850,Полотенца,Текстиль,4,474.06,45.07
9193f635,Кастрюля,Посуда,3,114.99,25.96
9193f635,Кастрюля,Посуда,2,459.08,84.0
9a4d0c7b,Чистящее средство,Бытовая химия,4,384.96,0.0
9a4d0c7b,Ножи,Посуда,4,251.56,15.05
9a4d0c7b,Чайник,Посуда,2,379.03,0.0
