doc_id,item,category,amount,price,discount
d92944af,Коврики для ванной,Текстиль,3,396.99,0.0
d92944af,Средство для мытья окон,Бытовая химия,5,255.65,0.0
d92944af,Тканевые мешки для стирки,Текстиль,5,70.75,0.0
d92944af,Постельное бельё,Текстиль,2,305.89,36.42
d92944af,Антибактериальные салфетки,Бытовая химия,1,197.71,16.25
d59cdd6e,Антибактериальные салфетки,Бытовая химия,5,372.23,72.05
d59cdd6e,Жидкость для чистки,Бытовая химия,1,317.51,0.0
d59cdd6e,Моющее средство для посуды,Бытовая химия,5,97.18,26.5
b4824178,Порошок для стирки,Бытовая химия,3,221.69,0.0
b4824178,Носки,Текстиль,1,182.58,0.0
b4824178,Шторы,Текстиль,2,415.9,0.0
b30e4142,Сковорода,Посуда,2,196.17,0.0
b30e4142,Носки,Текстиль,4,479.1,62.02
b30e4142,Освежитель воздуха,Бытовая химия,1,235.52,0.0
a4e4816a,Антибактериальные салфетки,Бытовая химия,4,369.96,0.0
a4e4816a,Тостер,Посуда,4,426.51,0.0
85b7bed1,Чистящее средство,Бытовая химия,5,135.6,11.86
85b7bed1,Шторы,Текстиль,1,306.31,0.0
85b7bed1,Постельное бельё,Текстиль,5,149.74,3.48
3ea5145e,Кастрюля,Посуда,2,289.7,0.0
3ea5145e,Антибактериальные салфетки,Бытовая химия,3,379.09,0.0
4dd9ae58,Чашки,Посуда,4,155.75,1.48
ddb75f65,Шторы,Текстиль,5,209.25,0.0
ddb75f65,Кастрюля,Посуда,5,56.8,9.38
ddb75f65,Постельное бельё,Текстиль,3,164.64,0.0
ddb75f65,Тарелки,Посуда,1,282.83,0.0
ddb75f65,Покрывала,Текстиль,3,94.97,11.48
391c1c8d,Чистящее средство,Бытовая химия,1,214.31,38.06
391c1c8d,Тостер,Посуда,5,182.36,20.87
391c1c8d,Тарелки,Посуда,5,234.79,1.2
6a01a4b5,Средство для мытья окон,Бытовая химия,3,410.08,0.0
6a01a4b5,Губки для посуды,Бытовая химия,1,293.62,0.73
6a01a4b5,Фартук,Текстиль,5,139.24,0.0
6a01a4b5,Средство для мытья окон,Бытовая химия,4,309.86,37.69
1ec61f11,Салатники,Посуда,4,366.52,3.04
1ec61f11,Тарелки,Посуда,1,152.06,9.55
1ec61f11,Салатники,Посуда,2,453.94,91.2
1ec61f11,Коврики для ванной,Текстиль,5,56.34,4.21
6e5c6b1e,Сковорода,Посуда,3,311.39,62.47
6e5c6b1e,Одеяло,Текстиль,1,116.47,0.0
6e5c6b1e,Антибактериальные салфетки,Бытовая химия,1,344.05,0.0
6e5c6b1e,Тканевые мешки для стирки,Текстиль,4,409.9,0.0
6e5c6b1e,Губки для посуды,Бытовая химия,4,456.56,77.65
0d098241,Моющее средство для кухни,Бытовая химия,5,93.41,0.0
11d30d52,Ножи,Посуда,4,413.03,0.0
11d30d52,Фартук,Текстиль,4,178.02,0.0
f65eff41,Моющее средство для посуды,Бытовая химия,3,141.48,0.0
f65eff41,Кастрюля,Посуда,3,185.17,0.0
0b87e2bd,Порошок для стирки,Бытовая химия,4,359.58,105.54
4326d228,Подушка,Текстиль,2,75.0,11.06
4326d228,Полотенца,Текстиль,5,67.32,0.0
4326d228,Чайник,Посуда,4,356.2,58.28
4326d228,Салатники,Посуда,2,279.0,0.0
4326d228,Кастрюля,Посуда,1,288.01,2.77
289e725c,Носки,Текстиль,3,339.71,0.0
289e725c,Покрывала,Текстиль,1,249.31,6.76
d1c0ab21,Носки,Текстиль,5,322.96,0.0
d1c0ab21,Салатники,Посуда,4,386.01,0.0
d1c0ab21,Одеяло,Текстиль,3,146.52,0.0
d1c0ab21,Тарелки,Посуда,3,478.19,0.0
