doc_id,item,category,amount,price,discount
0908c2d4,Ложки и вилки,Посуда,2,248.97,0.0
fcb935d4,Постельное бельё,Текстиль,2,148.17,5.87
fcb935d4,Ножи,Посуда,1,305.61,0.0
fcb935d4,Тостер,Посуда,4,184.65,17.58
dd68ef5d,Сковорода,Посуда,2,336.89,0.0
dd68ef5d,Носки,Текстиль,5,370.07,19.64
dd68ef5d,Постельное бельё,Текстиль,2,50.34,0.4
b6182557,Тарелки,Посуда,1,321.22,44.15
3a8a9b7a,Кружки,Посуда,4,371.05,93.55
3a8a9b7a,Сковорода,Посуда,1,311.3,0.0
403e60e2,Чайник,Посуда,2,72.36,0.0
403e60e2,Ложки и вилки,Посуда,1,236.48,0.0
403e60e2,Жидкость для чистки,Бытовая химия,1,466.69,98.69
403e60e2,Кастрюля,Посуда,1,346.73,42.75
403e60e2,Тканевые мешки для стирки,Текстиль,4,315.01,53.25
1204e969,Тканевые мешки для стирки,Текстиль,5,245.16,0.0
1204e969,Чашки,Посуда,5,327.32,56.27
1204e969,Моющее средство для посуды,Бытовая химия,5,382.44,0.0
4dc27a3e,Порошок для стирки,Бытовая химия,1,172.06,0.0
4dc27a3e,Кастрюля,Посуда,1,52.16,0.0
4dc27a3e,Освежитель воздуха,Бытовая химия,1,301.95,50.06
fb344db7,Жидкость для чистки,Бытовая химия,4,388.95,0.0
fb344db7,Освежитель воздуха,Бытовая химия,4,394.07,0.0
fb344db7,Ложки и вилки,Посуда,3,479.13,70.9
fb344db7,Чистящее средство,Бытовая химия,5,344.63,38.77
fb344db7,Чашки,Посуда,2,266.31,0.0
884c3989,Моющее средство для посуды,Бытовая химия,3,338.87,0.0
884c3989,Жидкость для чистки,Бытовая химия,1,354.47,0.0
884c3989,Чистящее средство,Бытовая химия,4,93.36,0.0
884c3989,Постельное бельё,Текстиль,1,476.75,0.0
884c3989,Полотенца,Текстиль,5,355.54,43.33
d35f9d38,Ложки и вилки,Посуда,1,58.25,0.0
d35f9d38,Носки,Текстиль,4,443.13,5.04
d35f9d38,Моющее средство для пола,Бытовая химия,5,220.23,0.0
d35f9d38,Шторы,Текстиль,5,335.66,13.84
b9363587,Ложки и вилки,Посуда,1,121.89,0.0
b9363587,Чайник,Посуда,5,375.36,0.0
2a2cf39b,Чайник,Посуда,1,280.25,0.0
2a2cf39b,Освежитель воздуха,Бытовая химия,3,164.56,17.44
2a2cf39b,Чайник,Посуда,5,479.97,10.17
2a2cf39b,Чистящее средство,Бытовая химия,1,299.83,81.57
a9b6b526,Одеяло,Текстиль,2,391.47,0.0
a9b6b526,Тостер,Посуда,3,176.2,18.62
a9b6b526,Шторы,Текстиль,3,250.78,69.94
7bd9ed1a,Подушка,Текстиль,5,283.28,84.64
7bd9ed1a,Моющее средство для пола,Бытовая химия,5,357.7,0.0
7bd9ed1a,Подушка,Текстиль,2,357.81,0.0
7bd9ed1a,Полотенца,Текстиль,5,152.56,22.85
7bd9ed1a,Ложки и вилки,Посуда,1,375.98,108.69
c6f7eebf,Чайник,Посуда,4,498.16,39.35
b87219c5,Тканевые мешки для стирки,Текстиль,3,122.45,29.03
b87219c5,Тканевые мешки для стирки,Текстиль,3,98.68,14.66
b87219c5,Чайник,Посуда,3,222.61,0.0
b87219c5,Чистящее средство,Бытовая химия,4,166.95,49.16
bbeaf11f,Тканевые мешки для стирки,Текстиль,3,182.47,4.24
bbeaf11f,Губки для посуды,Бытовая химия,1,473.93,110.73
bbeaf11f,Тарелки,Посуда,1,372.23,0.0
bbeaf11f,Тканевые мешки для стирки,Текстиль,4,149.74,14.06
bbeaf11f,Коврики для ванной,Текстиль,4,101.27,26.76
4477adda,Губки для посуды,Бытовая химия,3,412.55,0.0
4477adda,Ложки и вилки,Посуда,5,315.18,4.52
ba8596c1,Шторы,Текстиль,2,221.48,25.23
ba8596c1,Кружки,Посуда,1,140.22,31.13
ba8596c1,Губки для посуды,Бытовая химия,1,56.63,11.27
ba8596c1,Чашки,Посуда,4,215.81,0.0
ba8596c1,Постельное бельё,Текстиль,5,413.53,69.43
dc12ff83,Чистящее средство,Бытовая химия,4,187.62,42.13
dc12ff83,Чашки,Посуда,1,385.93,0.0
dc12ff83,Подушка,Текстиль,4,279.03,55.57
c606a358,Тканевые мешки для стирки,Текстиль,4,240.22,0.0
ad86f4b4,Моющее средство для пола,Бытовая химия,1,399.68,54.58
ad86f4b4,Постельное бельё,Текстиль,5,295.39,23.41
ad86f4b4,Тканевые мешки для стирки,Текстиль,1,274.1,0.0
b0b778a4,Порошок для стирки,Бытовая химия,2,112.8,0.0
b0b778a4,Кружки,Посуда,4,465.33,0.0
073d135d,Чайник,Посуда,4,154.56,31.15
73e14be0,Тостер,Посуда,3,183.81,39.23
73e14be0,Сковорода,Посуда,5,365.54,96.4
73e14be0,Ножи,Посуда,4,52.96,0.0
f6f92ece,Чистящее средство,Бытовая химия,2,173.0,0.0
f6f92ece,Ложки и вилки,Посуда,2,365.43,0.0
deb34ee1,Моющее средство для пола,Бытовая химия,5,82.77,17.94
deb34ee1,Моющее средство для посуды,Бытовая химия,4,498.17,49.1
deb34ee1,Чайник,Посуда,5,220.8,28.83
deb34ee1,Кастрюля,Посуда,2,168.11,0.0
deb34ee1,Освежитель воздуха,Бытовая химия,5,227.12,0.0
