doc_id,item,category,amount,price,discount
255e3fd1,Покрывала,Текстиль,5,397.92,2.58
255e3fd1,Салатники,Посуда,2,351.31,0.0
255e3fd1,Моющее средство для пола,Бытовая химия,4,167.71,18.0
255e3fd1,Покрывала,Текстиль,5,425.24,83.26
255e3fd1,Антибактериальные салфетки,Бытовая химия,5,111.95,0.0
a9c6e4e6,Тканевые мешки для стирки,Текстиль,5,301.62,33.8
a9c6e4e6,Жидкость для чистки,Бытовая химия,4,293.17,18.48
a9c6e4e6,Моющее средство для кухни,Бытовая химия,2,253.62,18.65
a9c6e4e6,Одеяло,Текстиль,3,411.38,29.78
75c48764,Полотенца,Текстиль,2,258.7,0.0
22f40f06,Фартук,Текстиль,4,462.7,15.32
22f40f06,Антибактериальные салфетки,Бытовая химия,5,242.14,31.89
22f40f06,Сковорода,Посуда,1,393.4,0.0
22f40f06,Чашки,Посуда,3,157.51,0.0
ccb16ddd,Сковорода,Посуда,3,201.32,0.0
c3afba28,Освежитель воздуха,Бытовая химия,4,262.34,0.0
01dd995f,Полотенца,Текстиль,2,394.27,0.0
01dd995f,Покрывала,Текстиль,3,351.73,0.0
d3c72c7f,Шторы,Текстиль,1,466.52,0.0
d3c72c7f,Средство для мытья окон,Бытовая химия,1,72.77,1.88
d3c72c7f,Губки для посуды,Бытовая химия,2,60.21,8.79
d3c72c7f,Полотенца,Текстиль,5,462.63,99.02
34df126e,Чистящее средство,Бытовая химия,1,455.09,71.39
34df126e,Носки,Текстиль,4,321.75,89.62
d08abfd5,Шторы,Текстиль,3,483.59,0.0
d08abfd5,Моющее средство для пола,Бытовая химия,5,259.52,0.0
d08abfd5,Коврики для ванной,Текстиль,2,195.45,0.0
d08abfd5,Тканевые мешки для стирки,Текстиль,2,182.16,38.86
d08abfd5,Освежитель воздуха,Бытовая химия,1,177.15,27.97
66e6f1f4,Полотенца,Текстиль,4,76.15,0.0
66e6f1f4,Фартук,Текстиль,4,166.36,32.04
66e6f1f4,Моющее средство для пола,Бытовая химия,2,152.95,0.0
3fde8ce5,Антибактериальные салфетки,Бытовая химия,3,284.75,0.0
e7790a0a,Освежитель воздуха,Бытовая химия,5,281.29,10.67
e7790a0a,Чайник,Посуда,2,483.22,14.59
e7790a0a,Тостер,Посуда,2,272.13,4.68
e7790a0a,Тостер,Посуда,1,299.93,69.13
e7790a0a,Моющее средство для пола,Бытовая химия,5,312.49,38.65
2336a867,Коврики для ванной,Текстиль,4,333.5,92.66
2336a867,Салатники,Посуда,4,207.18,0.0
2336a867,Подушка,Текстиль,2,209.36,0.0
06e14302,Чистящее средство,Бытовая химия,3,182.05,0.0
