doc_id,item,category,amount,price,discount
feb0d566,Носки,Текстиль,2,398.88,0.0
feb0d566,Моющее средство для посуды,Бытовая химия,5,418.19,13.91
feb0d566,Антибактериальные салфетки,Бытовая химия,5,82.56,3.17
feb0d566,Освежитель воздуха,Бытовая химия,3,492.76,81.87
1caa1951,Моющее средство для пола,Бытовая химия,4,238.95,0.0
91cf95af,Средство для мытья окон,Бытовая химия,1,177.51,36.92
09ccecab,Сковорода,Посуда,2,123.2,0.0
ccc5a5bc,Порошок для стирки,Бытовая химия,4,150.17,0.0
ccc5a5bc,Антибактериальные салфетки,Бытовая химия,3,421.83,67.1
cfe3295d,Постельное бельё,Текстиль,3,51.12,0.0
cfe3295d,Фартук,Текстиль,1,217.33,28.03
cfe3295d,Моющее средство для кухни,Бытовая химия,5,367.89,99.35
cfe3295d,Порошок для стирки,Бытовая химия,4,278.05,0.0
d1e02580,Чистящее средство,Бытовая химия,5,219.4,23.72
d1e02580,Чашки,Посуда,4,279.37,71.95
d1e02580,Моющее средство для пола,Бытовая химия,5,363.54,0.0
d1e02580,Моющее средство для кухни,Бытовая химия,4,59.33,0.35
7d00bd0a,Порошок для стирки,Бытовая химия,1,288.12,0.0
7d00bd0a,Моющее средство для пола,Бытовая химия,2,114.27,0.0
7d00bd0a,Порошок для стирки,Бытовая химия,1,471.19,22.91
0b5728fa,Моющее средство для кухни,Бытовая химия,5,228.87,26.24
0b5728fa,Ножи,Посуда,4,407.4,0.0
0b5728fa,Моющее средство для пола,Бытовая химия,5,189.97,0.0
0b5728fa,Шторы,Текстиль,1,219.88,0.0
0b5728fa,Моющее средство для посуды,Бытовая химия,2,104.46,27.65
dade6b39,Постельное бельё,Текстиль,2,101.37,0.0
dade6b39,Моющее средство для посуды,Бытовая химия,5,261.11,73.04
dade6b39,Чайник,Посуда,1,482.09,0.0
dade6b39,Ножи,Посуда,4,160.58,0.0
d72c9f5c,Носки,Текстиль,2,248.15,0.0
d72c9f5c,Шторы,Текстиль,5,359.06,0.0
a052088b,Средство для мытья окон,Бытовая химия,5,353.39,0.0
a052088b,Кружки,Посуда,1,370.24,87.63
a052088b,Сковорода,Посуда,3,199.84,22.14
a052088b,Носки,Текстиль,3,306.28,0.0
a052088b,Салатники,Посуда,5,98.16,0.0
d2d5565b,Одеяло,Текстиль,5,124.24,0.0
b59f14d5,Моющее средство для пола,Бытовая химия,4,332.18,5.16
b59f14d5,Кастрюля,Посуда,3,472.95,41.61
b59f14d5,Тостер,Посуда,4,233.94,0.0
da0c5074,Моющее средство для пола,Бытовая химия,3,260.33,71.01
da0c5074,Чашки,Посуда,4,368.93,104.29
da0c5074,Носки,Текстиль,3,358.56,0.0
6846700b,Коврики для ванной,Текстиль,5,315.57,0.0
6846700b,Моющее средство для посуды,Бытовая химия,1,88.82,0.0
6846700b,Моющее средство для пола,Бытовая химия,1,101.2,0.0
491c97f3,Носки,Текстиль,1,268.36,48.51
