doc_id,item,category,amount,price,discount
c91aec5d,Моющее средство для пола,Бытовая химия,1,220.06,0.0
3a74358b,Тостер,Посуда,2,168.96,46.22
3a74358b,Кружки,Посуда,2,259.65,0.0
3a74358b,Кастрюля,Посуда,3,62.89,0.0
3a74358b,Фартук,Текстиль,2,279.0,0.0
3a74358b,Фартук,Текстиль,3,275.35,57.83
d3acefad,Чайник,Посуда,5,163.75,40.36
b0766d12,Шторы,Текстиль,3,489.07,0.0
b0766d12,Покрывала,Текстиль,1,369.49,77.54
b0766d12,Губки для посуды,Бытовая химия,4,105.92,23.91
514f0a19,Освежитель воздуха,Бытовая химия,2,361.42,23.88
8fd3301a,Моющее средство для пола,Бытовая химия,1,495.49,119.95
8fd3301a,Полотенца,Текстиль,4,256.52,0.0
8fd3301a,Моющее средство для посуды,Бытовая химия,1,195.19,37.97
8fd3301a,Носки,Текстиль,3,134.15,6.99
22bacb52,Полотенца,Текстиль,5,94.94,0.0
22bacb52,Антибактериальные салфетки,Бытовая химия,1,89.41,3.77
22bacb52,Моющее средство для посуды,Бытовая химия,1,226.58,38.81
22bacb52,Моющее средство для кухни,Бытовая химия,4,453.64,0.0
22bacb52,Моющее средство для посуды,Бытовая химия,5,121.91,0.0
3d4f2942,Ложки и вилки,Посуда,2,316.33,45.97
e43b5e58,Моющее средство для пола,Бытовая химия,3,422.8,0.0
e43b5e58,Ножи,Посуда,3,97.99,10.38
e43b5e58,Одеяло,Текстиль,4,71.58,6.04
08c6f5bf,Освежитель воздуха,Бытовая химия,2,247.47,54.55
08c6f5bf,Ножи,Посуда,1,350.56,47.82
08c6f5bf,Моющее средство для посуды,Бытовая химия,5,344.8,0.0
08c6f5bf,Порошок для стирки,Бытовая химия,2,447.88,92.36
08c6f5bf,Моющее средство для кухни,Бытовая химия,4,237.51,25.84
7f957886,Подушка,Текстиль,1,177.79,0.0
3d1b8c07,Антибактериальные салфетки,Бытовая химия,2,146.82,29.92
3d1b8c07,Порошок для стирки,Бытовая химия,3,445.43,0.0
3d1b8c07,Покрывала,Текстиль,3,58.32,0.0
b445cb5e,Средство для мытья окон,Бытовая химия,1,298.92,0.0
b445cb5e,Тканевые мешки для стирки,Текстиль,3,52.19,0.0
b445cb5e,Кастрюля,Посуда,5,247.64,19.78
b445cb5e,Ложки и вилки,Посуда,3,133.65,7.42
b445cb5e,Полотенца,Текстиль,2,303.78,48.4
1a6f70de,Тарелки,Посуда,3,61.9,0.0
1a6f70de,Антибактериальные салфетки,Бытовая химия,2,434.22,126.86
