doc_id,item,category,amount,price,discount
d6bcee7e,Постельное бельё,Текстиль,2,111.4,0.0
d6bcee7e,Постельное бельё,Текстиль,1,280.19,0.0
d6bcee7e,Чайник,Посуда,3,273.75,18.46
d6bcee7e,Тканевые мешки для стирки,Текстиль,5,146.66,2.2
d6bcee7e,Губки для посуды,Бытовая химия,1,96.63,0.0
dd3222e1,Чайник,Посуда,3,235.18,45.03
dd3222e1,Средство для мытья окон,Бытовая химия,1,126.59,5.23
dd3222e1,Антибактериальные салфетки,Бытовая химия,3,390.19,49.69
dd3222e1,Чистящее средство,Бытовая химия,1,53.02,0.0
dd3222e1,Салатники,Посуда,4,296.73,0.0
db5332e2,Ножи,Посуда,1,262.7,0.0
db5332e2,Ножи,Посуда,1,156.71,33.21
db5332e2,Освежитель воздуха,Бытовая химия,4,165.58,0.0
262e25e1,Одеяло,Текстиль,1,96.78,22.74
262e25e1,Тарелки,Посуда,5,491.5,65.64
d57a99f5,Кастрюля,Посуда,1,132.29,0.0
d57a99f5,Чистящее средство,Бытовая химия,3,473.01,129.53
60f3e75b,Чистящее средство,Бытовая химия,4,452.04,0.0
60f3e75b,Кастрюля,Посуда,4,63.59,7.4
60f3e75b,Порошок для стирки,Бытовая химия,3,151.88,0.0
60f3e75b,Салатники,Посуда,4,175.57,0.0
60f3e75b,Покрывала,Текстиль,3,167.29,23.44
feb22486,Фартук,Текстиль,5,290.86,0.0
feb22486,Полотенца,Текстиль,2,454.6,0.0
feb22486,Порошок для стирки,Бытовая химия,4,466.78,64.74
87a49a50,Жидкость для чистки,Бытовая химия,2,99.9,18.98
87a49a50,Моющее средство для кухни,Бытовая химия,5,216.13,16.67
87a49a50,Освежитель воздуха,Бытовая химия,5,452.98,9.42
87a49a50,Носки,Текстиль,1,332.89,0.0
87a49a50,Чайник,Посуда,4,276.96,13.7
910ab3a4,Постельное бельё,Текстиль,3,244.98,0.0
910ab3a4,Ложки и вилки,Посуда,3,102.48,21.73
910ab3a4,Салатники,Посуда,3,437.93,89.84
910ab3a4,Жидкость для чистки,Бытовая химия,1,427.5,49.73
fb2bc7ce,Шторы,Текстиль,4,130.38,0.0
97ace409,Одеяло,Текстиль,3,348.31,86.25
a19a281a,Сковорода,Посуда,1,451.71,0.0
a19a281a,Средство для мытья окон,Бытовая химия,1,320.49,0.0
a19a281a,Губки для посуды,Бытовая химия,3,60.02,0.0
2a85a7c0,Моющее средство для посуды,Бытовая химия,3,429.23,69.53
2a85a7c0,Полотенца,Текстиль,4,237.75,63.84
2a85a7c0,Коврики для ванной,Текстиль,2,392.27,0.0
a2fd6b32,Кружки,Посуда,2,373.42,76.0
6bc206c2,Моющее средство для пола,Бытовая химия,4,188.27,48.31
6bc206c2,Жидкость для чистки,Бытовая химия,5,107.94,0.0
6d7dc1b1,Порошок для стирки,Бытовая химия,2,127.3,8.82
6d7dc1b1,Чайник,Посуда,4,231.57,0.0
4a591bde,Тостер,Посуда,3,139.68,38.98
4a591bde,Кастрюля,Посуда,1,235.97,0.0
4ed9e92c,Порошок для стирки,Бытовая химия,4,382.39,0.0
4ed9e92c,Покрывала,Текстиль,3,86.77,3.29
5a4adf67,Фартук,Текстиль,4,267.12,72.8
5a4adf67,Шторы,Текстиль,5,117.98,0.0
5a4adf67,Кастрюля,Посуда,3,102.72,4.93
5a4adf67,Антибактериальные салфетки,Бытовая химия,4,355.19,0.0
5a4adf67,Порошок для стирки,Бытовая химия,3,187.61,27.0
eb42d329,Покрывала,Текстиль,4,158.54,0.0
eb42d329,Салатники,Посуда,4,183.09,0.0
eb42d329,Подушка,Текстиль,5,352.13,0.0
eb42d329,Покрывала,Текстиль,5,101.63,29.09
1c36ffa5,Жидкость для чистки,Бытовая химия,3,444.02,0.0
1c36ffa5,Подушка,Текстиль,1,232.69,0.0
1c36ffa5,Чистящее средство,Бытовая химия,3,228.71,8.58
1c36ffa5,Шторы,Текстиль,1,219.08,0.0
561dae05,Ножи,Посуда,3,347.31,0.0
561dae05,Моющее средство для пола,Бытовая химия,1,179.28,0.0
561dae05,Постельное бельё,Текстиль,3,369.63,47.7
561dae05,Жидкость для чистки,Бытовая химия,5,389.06,89.08
561dae05,Чашки,Посуда,2,91.34,26.58
dd32e40b,Моющее средство для кухни,Бытовая химия,1,268.24,50.91
dd32e40b,Ложки и вилки,Посуда,4,229.23,10.32
dd32e40b,Тостер,Посуда,5,277.5,34.22
76b23298,Моющее средство для пола,Бытовая химия,1,221.73,0.0
76b23298,Шторы,Текстиль,1,182.82,0.0
76b23298,Ножи,Посуда,4,340.72,71.04
4cf01619,Чашки,Посуда,2,175.69,1.51
2ef2b2e0,Салатники,Посуда,5,162.36,0.0
2ef2b2e0,Чашки,Посуда,3,69.5,0.0
