doc_id,item,category,amount,price,discount
3522ff74,Одеяло,Текстиль,4,493.45,82.75
3522ff74,Полотенца,Текстиль,1,368.93,56.02
3522ff74,Кружки,Посуда,3,142.75,0.0
3522ff74,Сковорода,Посуда,2,93.19,0.0
55438adc,Освежитель воздуха,Бытовая химия,4,139.17,0.0
55438adc,Полотенца,Текстиль,2,147.58,6.02
55438adc,Полотенца,Текстиль,1,74.23,0.0
55438adc,Ложки и вилки,Посуда,1,95.91,19.57
c2cb1dde,Чистящее средство,Бытовая химия,1,393.55,94.62
c2cb1dde,Губки для посуды,Бытовая химия,1,186.01,49.73
c2cb1dde,Чистящее средство,Бытовая химия,2,377.11,25.41
a836a42e,Сковорода,Посуда,2,70.64,0.12
a836a42e,Чашки,Посуда,2,464.78,45.04
a836a42e,Тарелки,Посуда,1,440.06,0.0
a836a42e,Фартук,Текстиль,4,405.71,62.85
a836a42e,Ложки и вилки,Посуда,2,54.39,0.0
f3182a31,Жидкость для чистки,Бытовая химия,3,416.37,1.34
f3182a31,Кастрюля,Посуда,1,60.49,0.0
f3182a31,Полотенца,Текстиль,5,223.31,0.0
f3182a31,Подушка,Текстиль,3,418.94,105.76
2db23ba7,Кружки,Посуда,3,104.24,0.0
c9ecf24c,Тостер,Посуда,4,166.23,0.0
0b14fb5a,Ложки и вилки,Посуда,1,166.85,34.9
0b14fb5a,Моющее средство для посуды,Бытовая химия,1,199.13,0.0
c948dbd9,Кружки,Посуда,4,355.36,24.11
c948dbd9,Шторы,Текстиль,1,219.66,42.74
c948dbd9,Кастрюля,Посуда,3,183.47,0.0
c948dbd9,Средство для мытья окон,Бытовая химия,5,371.55,14.96
f74a2279,Салатники,Посуда,4,438.11,131.39
f74a2279,Чайник,Посуда,4,390.28,0.0
f74a2279,Тканевые мешки для стирки,Текстиль,2,258.64,3.64
f74a2279,Салатники,Посуда,4,94.9,0.0
f74a2279,Губки для посуды,Бытовая химия,1,397.07,79.71
950d2841,Моющее средство для посуды,Бытовая химия,4,84.4,15.15
e073d356,Средство для мытья окон,Бытовая химия,1,455.65,52.82
e073d356,Салатники,Посуда,3,168.95,0.0
e073d356,Моющее средство для пола,Бытовая химия,3,244.78,70.71
e073d356,Чайник,Посуда,5,473.57,0.0
8e5bf01b,Средство для мытья окон,Бытовая химия,2,439.29,0.0
8e5bf01b,Средство для мытья окон,Бытовая химия,4,421.91,110.38
8e5bf01b,Моющее средство для кухни,Бытовая химия,5,412.03,0.0
c4f2e31c,Моющее средство для пола,Бытовая химия,2,52.89,14.72
c4f2e31c,Полотенца,Текстиль,3,202.46,33.25
c4f2e31c,Губки для посуды,Бытовая химия,3,125.54,0.0
c4f2e31c,Чайник,Посуда,4,182.06,22.62
c4f2e31c,Освежитель воздуха,Бытовая химия,4,386.41,96.19
66ec5626,Губки для посуды,Бытовая химия,1,157.18,34.92
66ec5626,Губки для посуды,Бытовая химия,3,283.27,0.0
66ec5626,Подушка,Текстиль,4,226.42,0.0
66ec5626,Порошок для стирки,Бытовая химия,3,211.87,41.15
6c100783,Полотенца,Текстиль,3,133.34,0.0
6c100783,Подушка,Текстиль,3,265.91,0.0
6c100783,Тарелки,Посуда,1,84.0,0.0
6c100783,Чайник,Посуда,2,102.09,26.65
6c100783,Чистящее средство,Бытовая химия,3,233.01,30.92
2036184d,Освежитель воздуха,Бытовая химия,4,237.21,37.07
2036184d,Коврики для ванной,Текстиль,4,91.57,8.54
2036184d,Шторы,Текстиль,3,452.29,114.01
2036184d,Кружки,Посуда,5,255.25,1.71
2036184d,Чашки,Посуда,3,239.62,0.0
60c0b6fd,Шторы,Текстиль,2,115.88,0.0
60c0b6fd,Моющее средство для посуды,Бытовая химия,5,219.87,30.82
60c0b6fd,Подушка,Текстиль,2,139.12,17.52
19e962ac,Салатники,Посуда,2,410.51,0.0
19e962ac,Сковорода,Посуда,4,251.49,0.0
19e962ac,Тканевые мешки для стирки,Текстиль,4,102.37,19.59
19e962ac,Сковорода,Посуда,3,235.73,52.06
f4d3b3ae,Средство для мытья окон,Бытовая химия,3,424.66,0.0
f4d3b3ae,Моющее средство для кухни,Бытовая химия,5,52.14,1.36
d9566aaa,Порошок для стирки,Бытовая химия,4,50.75,2.65
d9566aaa,Чистящее средство,Бытовая химия,4,58.03,7.31
