doc_id,item,category,amount,price,discount
87a97749,Чайник,Посуда,4,93.47,18.41
87a97749,Антибактериальные салфетки,Бытовая химия,4,114.07,19.52
87a97749,Антибактериальные салфетки,Бытовая химия,4,494.99,61.75
87a97749,Моющее средство для пола,Бытовая химия,5,82.21,17.37
87a97749,Покрывала,Текстиль,4,386.99,0.0
d15c5ff3,Фартук,Текстиль,2,144.05,0.0
d15c5ff3,Моющее средство для пола,Бытовая химия,2,240.65,10.68
e4c2b289,Моющее средство для посуды,Бытовая химия,3,223.96,0.0
e4c2b289,Порошок для стирки,Бытовая химия,4,421.05,0.0
e4c2b289,Чашки,Посуда,5,130.28,29.75
e4c2b289,Чашки,Посуда,5,212.63,0.0
e4c2b289,Моющее средство для пола,Бытовая химия,4,145.47,0.0
f35b1fd6,Кружки,Посуда,5,393.53,0.0
f35b1fd6,Салатники,Посуда,3,473.89,0.0
f35b1fd6,Чашки,Посуда,4,446.32,42.13
f35b1fd6,Кружки,Посуда,2,495.7,0.0
f35b1fd6,Одеяло,Текстиль,5,58.36,0.0
55c75b56,Жидкость для чистки,Бытовая химия,5,204.94,45.1
55c75b56,Шторы,Текстиль,1,240.99,1.19
4732b46b,Кружки,Посуда,5,484.68,0.0
4732b46b,Ножи,Посуда,1,195.7,0.0
4732b46b,Средство для мытья окон,Бытовая химия,3,194.52,0.0
4732b46b,Чашки,Посуда,2,206.88,16.33
b0eb3dde,Покрывала,Текстиль,2,199.21,0.0
b0eb3dde,Чайник,Посуда,3,286.19,0.0
b0eb3dde,Одеяло,Текстиль,2,309.98,54.43
4ab1d0d5,Сковорода,Посуда,4,409.17,10.94
0f417cab,Тостер,Посуда,3,260.31,0.0
0263aa24,Салатники,Посуда,3,119.92,0.0
0263aa24,Чистящее средство,Бытовая химия,5,216.31,0.0
0263aa24,Чашки,Посуда,1,213.09,0.0
0263aa24,Шторы,Текстиль,2,461.72,11.85
f55abafa,Фартук,Текстиль,1,490.68,3.98
f55abafa,Коврики для ванной,Текстиль,1,387.89,100.87
f55abafa,Полотенца,Текстиль,4,298.42,32.6
bab742ed,Губки для посуды,Бытовая химия,5,281.47,82.5
bab742ed,Чашки,Посуда,4,194.4,0.0
bab742ed,Кастрюля,Посуда,1,467.6,0.0
bab742ed,Губки для посуды,Бытовая химия,5,92.11,0.0
bab742ed,Ножи,Посуда,1,103.51,15.41
e5b69f34,Постельное бельё,Текстиль,4,402.69,0.0
e5b69f34,Ложки и вилки,Посуда,3,276.2,25.4
e5b69f34,Ложки и вилки,Посуда,5,340.29,0.0
5d148483,Моющее средство для посуды,Бытовая химия,4,157.45,0.0
5d148483,Антибактериальные салфетки,Бытовая химия,4,228.95,0.0
5d148483,Кастрюля,Посуда,5,398.44,38.94
15f46f37,Тарелки,Посуда,5,57.47,0.0
15f46f37,Антибактериальные салфетки,Бытовая химия,3,226.74,47.61
6f202008,Одеяло,Текстиль,1,381.42,80.77
6f202008,Освежитель воздуха,Бытовая химия,5,73.91,0.0
6f202008,Чайник,Посуда,2,98.69,24.72
8434c39d,Полотенца,Текстиль,4,64.07,14.19
056a71ea,Тарелки,Посуда,2,466.66,36.23
056a71ea,Чистящее средство,Бытовая химия,1,89.26,0.0
ec71da08,Антибактериальные салфетки,Бытовая химия,2,183.8,14.4
ec71da08,Носки,Текстиль,3,314.84,90.38
685fe615,Порошок для стирки,Бытовая химия,2,410.35,86.38
685fe615,Антибактериальные салфетки,Бытовая химия,1,150.59,26.39
685fe615,Освежитель воздуха,Бытовая химия,5,106.02,0.0
