doc_id,item,category,amount,price,discount
d6cb9ebc,Тканевые мешки для стирки,Текстиль,5,165.17,0.0
2b90a9d6,Сковорода,Посуда,3,186.82,7.19
2b90a9d6,Ложки и вилки,Посуда,4,227.14,13.09
2b90a9d6,Ложки и вилки,Посуда,5,469.14,59.8
2b90a9d6,Салатники,Посуда,3,205.4,11.41
2b90a9d6,Моющее средство для кухни,Бытовая химия,3,355.01,32.3
5cd0a857,Ложки и вилки,Посуда,5,86.61,0.0
5cd0a857,Покрывала,Текстиль,4,53.48,0.0
5cd0a857,Тарелки,Посуда,2,319.39,0.0
e4aa1c08,Постельное бельё,Текстиль,2,460.83,72.31
e4aa1c08,Салатники,Посуда,1,307.28,79.14
e4aa1c08,Фартук,Текстиль,5,90.3,11.43
1dc8f5f0,Ножи,Посуда,4,76.6,0.0
1dc8f5f0,Тостер,Посуда,1,408.74,110.47
489ccfbc,Кастрюля,Посуда,1,255.35,0.0
489ccfbc,Кружки,Посуда,4,426.98,0.0
489ccfbc,Тарелки,Посуда,4,405.84,10.59
489ccfbc,Моющее средство для кухни,Бытовая химия,4,122.27,0.0
cc63858b,Антибактериальные салфетки,Бытовая химия,4,430.71,0.0
51d85672,Чашки,Посуда,3,462.34,130.2
51d85672,Чайник,Посуда,2,52.31,0.0
51d85672,Салатники,Посуда,2,303.34,81.44
51d85672,Ножи,Посуда,5,368.47,67.33
51d85672,Чайник,Посуда,2,466.71,45.99
f1c3f9f2,Тарелки,Посуда,3,413.26,87.38
f1c3f9f2,Постельное бельё,Текстиль,1,52.18,0.0
f1c3f9f2,Освежитель воздуха,Бытовая химия,1,112.27,0.0
f1c3f9f2,Жидкость для чистки,Бытовая химия,1,372.96,79.57
f1c3f9f2,Кружки,Посуда,3,393.35,0.0
da695e6c,Тарелки,Посуда,3,192.7,28.56
