doc_id,item,category,amount,price,discount
8134a05c,Кружки,Посуда,4,151.46,0.0
8134a05c,Шторы,Текстиль,1,441.36,0.0
8134a05c,Подушка,Текстиль,1,442.24,0.0
030f5c93,Освежитель воздуха,Бытовая химия,3,324.51,19.06
030f5c93,Чашки,Посуда,2,460.02,90.52
030f5c93,Ложки и вилки,Посуда,2,221.25,33.18
030f5c93,Постельное бельё,Текстиль,2,278.44,55.81
e0db99b9,Чайник,Посуда,2,83.07,3.26
e0db99b9,Тарелки,Посуда,4,55.29,13.73
e0db99b9,Шторы,Текстиль,5,324.17,10.35
157f3dc0,Покрывала,Текстиль,5,167.58,0.0
157f3dc0,Сковорода,Посуда,5,182.07,37.26
84bab820,Сковорода,Посуда,4,185.34,0.0
e65d6c54,Тарелки,Посуда,3,66.44,0.0
e65d6c54,Подушка,Текстиль,4,431.78,0.0
e65d6c54,Жидкость для чистки,Бытовая химия,4,75.82,10.73
cec0cbc0,Шторы,Текстиль,3,321.82,0.0
cec0cbc0,Полотенца,Текстиль,3,68.11,0.0
d8e7cd3b,Чашки,Посуда,1,51.27,0.0
d8e7cd3b,Губки для посуды,Бытовая химия,1,237.34,0.0
d8e7cd3b,Покрывала,Текстиль,4,134.13,0.0
d8e7cd3b,Ножи,Посуда,1,325.54,0.0
a79ec255,Чайник,Посуда,4,480.15,35.76
a79ec255,Тканевые мешки для стирки,Текстиль,4,319.91,38.59
a79ec255,Шторы,Текстиль,1,418.16,0.0
a79ec255,Моющее средство для кухни,Бытовая химия,5,137.28,0.0
da21d06a,Тканевые мешки для стирки,Текстиль,3,291.46,85.41
594da78b,Тарелки,Посуда,1,317.91,81.44
594da78b,Сковорода,Посуда,4,380.45,0.0
594da78b,Полотенца,Текстиль,2,268.87,0.0
8a1beacf,Сковорода,Посуда,2,454.76,36.59
8a1beacf,Моющее средство для пола,Бытовая химия,1,235.22,0.0
8b4a2bc6,Средство для мытья окон,Бытовая химия,4,406.66,0.0
8b4a2bc6,Кастрюля,Посуда,2,428.34,115.99
e5876cdd,Освежитель воздуха,Бытовая химия,4,196.49,0.0
22e69331,Чистящее средство,Бытовая химия,3,269.91,2.02
ee035f52,Подушка,Текстиль,4,436.39,0.0
ee035f52,Моющее средство для пола,Бытовая химия,3,376.0,0.0
ee035f52,Ножи,Посуда,3,466.13,0.0
ee035f52,Подушка,Текстиль,5,410.11,0.0
ee035f52,Антибактериальные салфетки,Бытовая химия,1,356.36,0.0
f174657f,Тарелки,Посуда,1,227.58,1.86
f174657f,Подушка,Текстиль,1,484.46,0.0
f71a6a39,Чайник,Посуда,1,111.62,0.0
f71a6a39,Освежитель воздуха,Бытовая химия,4,423.85,91.32
f71a6a39,Моющее средство для пола,Бытовая химия,1,368.51,0.0
f71a6a39,Порошок для стирки,Бытовая химия,1,175.1,35.62
58f24575,Тостер,Посуда,4,400.48,57.58
58f24575,Кастрюля,Посуда,3,118.01,10.16
6eb73566,Постельное бельё,Текстиль,2,179.84,9.92
6eb73566,Кружки,Посуда,4,80.29,4.62
6eb73566,Чайник,Посуда,4,202.36,0.0
6eb73566,Тканевые мешки для стирки,Текстиль,1,185.78,16.66
6eb73566,Кружки,Посуда,1,301.12,0.0
