doc_id,item,category,amount,price,discount
06bf53d6,Тканевые мешки для стирки,Текстиль,5,437.64,105.24
06bf53d6,Сковорода,Посуда,3,404.12,0.0
06bf53d6,Покрывала,Текстиль,5,430.63,101.93
1aa2aec2,Сковорода,Посуда,2,263.47,75.99
3d337378,Моющее средство для посуды,Бытовая химия,5,230.0,53.52
3d337378,Средство для мытья окон,Бытовая химия,3,180.63,31.79
9e92764c,Чашки,Посуда,1,245.39,33.97
9e92764c,Коврики для ванной,Текстиль,3,155.95,42.13
9e92764c,Покрывала,Текстиль,5,118.88,0.0
9e92764c,Ножи,Посуда,2,367.28,29.4
a43f3c9d,Ножи,Посуда,3,142.28,0.0
a43f3c9d,Моющее средство для кухни,Бытовая химия,4,325.82,13.91
a43f3c9d,Чайник,Посуда,4,358.04,0.0
a43f3c9d,Ложки и вилки,Посуда,3,340.47,0.0
630aeec5,Моющее средство для кухни,Бытовая химия,5,64.8,0.0
630aeec5,Шторы,Текстиль,2,142.78,0.0
80cbd94b,Тарелки,Посуда,5,352.93,0.0
80cbd94b,Фартук,Текстиль,1,204.51,0.0
80cbd94b,Салатники,Посуда,1,333.38,7.87
586830c3,Средство для мытья окон,Бытовая химия,1,143.86,23.37
586830c3,Жидкость для чистки,Бытовая химия,2,360.01,81.84
586830c3,Ложки и вилки,Посуда,4,213.47,0.0
586830c3,Моющее средство для кухни,Бытовая химия,5,377.07,0.0
586830c3,Чашки,Посуда,3,461.71,0.0
8a622046,Чайник,Посуда,5,158.95,0.0
ebfcd996,Сковорода,Посуда,3,495.77,0.0
ebfcd996,Средство для мытья окон,Бытовая химия,1,158.7,17.28
ebfcd996,Средство для мытья окон,Бытовая химия,2,314.39,0.0
0df97aed,Губки для посуды,Бытовая химия,4,482.29,0.0
0df97aed,Ножи,Посуда,4,165.21,34.42
0df97aed,Кастрюля,Посуда,2,272.04,4.73
0df97aed,Моющее средство для посуды,Бытовая химия,2,370.2,18.85
0df97aed,Жидкость для чистки,Бытовая химия,5,280.66,28.69
006bcba9,Жидкость для чистки,Бытовая химия,3,445.41,74.3
b6b477c7,Кружки,Посуда,2,279.39,64.57
b6b477c7,Шторы,Текстиль,5,161.09,30.86
96f0aae7,Чайник,Посуда,4,128.85,33.87
96f0aae7,Ложки и вилки,Посуда,3,267.43,0.0
96f0aae7,Коврики для ванной,Текстиль,3,355.35,0.0
96f0aae7,Полотенца,Текстиль,5,131.05,0.0
96f0aae7,Тканевые мешки для стирки,Текстиль,3,291.35,2.21
dfb75cfc,Губки для посуды,Бытовая химия,2,376.66,0.0
dfb75cfc,Тостер,Посуда,1,284.28,0.0
2bc74749,Моющее средство для кухни,Бытовая химия,3,322.98,0.0
2bc74749,Подушка,Текстиль,2,454.25,73.15
2bc74749,Носки,Текстиль,2,370.94,1.52
2bc74749,Полотенца,Текстиль,1,298.02,31.29
2bc74749,Моющее средство для пола,Бытовая химия,4,227.27,0.0
99d6f2fd,Освежитель воздуха,Бытовая химия,4,63.84,0.0
99d6f2fd,Фартук,Текстиль,1,368.05,0.0
99d6f2fd,Сковорода,Посуда,2,471.86,0.0
99d6f2fd,Покрывала,Текстиль,3,107.93,0.0
f1f553b6,Чашки,Посуда,1,294.83,0.0
f1f553b6,Носки,Текстиль,2,429.85,113.09
f1f553b6,Жидкость для чистки,Бытовая химия,3,349.08,0.0
f1f553b6,Коврики для ванной,Текстиль,1,314.92,0.0
e2161ba3,Тарелки,Посуда,4,362.19,0.0
e2161ba3,Ножи,Посуда,5,171.54,0.0
e2161ba3,Антибактериальные салфетки,Бытовая химия,5,130.36,16.34
e2161ba3,Моющее средство для кухни,Бытовая химия,1,232.31,0.0
b7091e38,Моющее средство для кухни,Бытовая химия,1,403.01,0.0
b7091e38,Средство для мытья окон,Бытовая химия,1,375.99,0.0
b7091e38,Подушка,Текстиль,3,427.48,10.35
b7091e38,Покрывала,Текстиль,1,186.22,15.57
b7091e38,Носки,Текстиль,4,461.15,31.33
5193ee34,Чайник,Посуда,2,100.92,4.7
3d2397be,Полотенца,Текстиль,5,356.4,0.0
3d2397be,Освежитель воздуха,Бытовая химия,1,387.6,2.75
3d2397be,Тарелки,Посуда,4,443.4,0.0
3d2397be,Тарелки,Посуда,2,134.56,0.0
3d2397be,Моющее средство для кухни,Бытовая химия,3,149.48,41.0
cc5df09f,Ложки и вилки,Посуда,3,430.26,0.0
cc5df09f,Чистящее средство,Бытовая химия,3,131.05,30.55
cc5df09f,Тканевые мешки для стирки,Текстиль,1,237.93,9.14
001d5eb7,Коврики для ванной,Текстиль,1,352.9,0.0
001d5eb7,Тарелки,Посуда,2,189.83,25.37
001d5eb7,Кружки,Посуда,4,110.21,0.0
001d5eb7,Антибактериальные салфетки,Бытовая химия,4,419.98,0.0
