doc_id,item,category,amount,price,discount
a3d8e211,Фартук,Текстиль,2,274.69,0.0
3c58c8af,Тарелки,Посуда,4,101.89,0.0
3c58c8af,Шторы,Текстиль,2,62.78,18.38
3c58c8af,Жидкость для чистки,Бытовая химия,1,373.89,0.0
3c58c8af,Порошок для стирки,Бытовая химия,3,98.77,0.0
3c58c8af,Тканевые мешки для стирки,Текстиль,4,447.89,70.39
9ee97d6f,Постельное бельё,Текстиль,3,231.36,22.39
9ee97d6f,Жидкость для чистки,Бытовая химия,1,475.73,0.0
9ee97d6f,Фартук,Текстиль,4,425.5,103.31
9ee97d6f,Моющее средство для пола,Бытовая химия,5,453.02,16.03
9ee97d6f,Фартук,Текстиль,3,169.9,0.0
5df88ae2,Средство для мытья окон,Бытовая химия,3,412.56,0.0
5df88ae2,Моющее средство для посуды,Бытовая химия,4,495.17,0.0
5df88ae2,Губки для посуды,Бытовая химия,2,425.8,79.95
5df88ae2,Средство для мытья окон,Бытовая химия,4,84.67,0.0
943527fa,Фартук,Текстиль,2,394.63,0.0
943527fa,Средство для мытья окон,Бытовая химия,4,262.09,0.0
943527fa,Порошок для стирки,Бытовая химия,4,182.81,12.83
26080e31,Кастрюля,Посуда,1,492.47,0.0
448aad6a,Коврики для ванной,Текстиль,5,369.87,6.06
f619f0dc,Тостер,Посуда,5,377.72,7.76
f619f0dc,Моющее средство для кухни,Бытовая химия,1,287.52,0.0
f619f0dc,Полотенца,Текстиль,3,194.15,37.09
f619f0dc,Средство для мытья окон,Бытовая химия,2,362.97,0.0
1fc6963b,Одеяло,Текстиль,4,55.67,11.52
1fc6963b,Фартук,Текстиль,5,150.04,26.88
30a93ee2,Сковорода,Посуда,4,416.56,38.95
30a93ee2,Сковорода,Посуда,3,259.53,0.0
e1012da8,Подушка,Текстиль,3,169.94,0.0
e1012da8,Полотенца,Текстиль,2,100.26,7.01
e1012da8,Жидкость для чистки,Бытовая химия,4,91.21,0.0
e1012da8,Фартук,Текстиль,4,303.14,64.04
e1012da8,Носки,Текстиль,5,283.71,63.46
056fc4f4,Кастрюля,Посуда,2,471.35,0.0
056fc4f4,Чистящее средство,Бытовая химия,1,255.41,32.25
520fd7c3,Фартук,Текстиль,1,381.3,43.96
520fd7c3,Моющее средство для кухни,Бытовая химия,4,185.01,0.0
520fd7c3,Шторы,Текстиль,5,271.49,0.0
520fd7c3,Тостер,Посуда,2,364.7,105.0
520fd7c3,Кружки,Посуда,3,441.37,121.37
c79d3f46,Одеяло,Текстиль,5,290.51,0.0
a7892a13,Ножи,Посуда,2,203.32,0.0
a7892a13,Покрывала,Текстиль,4,275.35,0.0
a7892a13,Полотенца,Текстиль,5,129.63,0.0
a7892a13,Ножи,Посуда,5,193.53,0.0
a7892a13,Тарелки,Посуда,5,93.8,0.0
0879733a,Коврики для ванной,Текстиль,3,200.94,0.0
0879733a,Ножи,Посуда,1,212.45,41.89
0879733a,Освежитель воздуха,Бытовая химия,1,360.49,0.0
0879733a,Подушка,Текстиль,4,372.51,3.48
7e8db17e,Одеяло,Текстиль,4,262.65,0.0
7e8db17e,Моющее средство для пола,Бытовая химия,1,453.91,87.54
7e8db17e,Коврики для ванной,Текстиль,1,285.36,0.0
7e8db17e,Моющее средство для посуды,Бытовая химия,1,393.22,43.37
7e8db17e,Моющее средство для посуды,Бытовая химия,5,93.73,21.19
debfc46d,Фартук,Текстиль,3,307.15,24.74
debfc46d,Чайник,Посуда,1,383.85,0.0
debfc46d,Полотенца,Текстиль,2,229.68,0.0
5da4a587,Носки,Текстиль,1,51.0,2.51
bbfb6ed7,Антибактериальные салфетки,Бытовая химия,5,445.32,101.9
20d652d2,Кастрюля,Посуда,1,122.88,1.08
20d652d2,Салатники,Посуда,2,297.21,38.14
20d652d2,Салатники,Посуда,1,131.7,0.0
