doc_id,item,category,amount,price,discount
07832db2,Средство для мытья окон,Бытовая химия,5,93.27,0.0
07832db2,Антибактериальные салфетки,Бытовая химия,1,120.27,35.26
07832db2,Ножи,Посуда,4,128.69,1.67
07832db2,Фартук,Текстиль,1,113.49,15.5
8ce66fc5,Освежитель воздуха,Бытовая химия,4,104.07,0.0
8ce66fc5,Чашки,Посуда,4,69.76,7.91
8ce66fc5,Чайник,Посуда,4,98.6,0.0
a384a556,Носки,Текстиль,2,143.21,0.0
a384a556,Постельное бельё,Текстиль,5,104.03,0.0
d38f2dde,Постельное бельё,Текстиль,5,169.06,0.0
ca9b4b7d,Покрывала,Текстиль,3,407.15,0.0
ca9b4b7d,Порошок для стирки,Бытовая химия,3,80.57,6.82
ca9b4b7d,Чайник,Посуда,5,181.59,13.86
ca9b4b7d,Чайник,Посуда,4,300.36,61.87
ca9b4b7d,Тарелки,Посуда,3,419.89,106.31
b0ee1d7e,Моющее средство для кухни,Бытовая химия,5,135.94,0.0
b0ee1d7e,Постельное бельё,Текстиль,1,190.39,16.68
00804947,Моющее средство для пола,Бытовая химия,1,434.95,91.78
9ef37c00,Ножи,Посуда,5,322.41,0.0
9ef37c00,Моющее средство для кухни,Бытовая химия,4,322.9,0.0
9ef37c00,Кружки,Посуда,1,400.62,92.36
9ef37c00,Постельное бельё,Текстиль,3,221.21,0.0
bbfe0025,Ложки и вилки,Посуда,3,483.49,0.0
bbfe0025,Покрывала,Текстиль,5,72.4,0.0
0ac6fd76,Чашки,Посуда,3,228.2,27.34
0077215d,Чистящее средство,Бытовая химия,2,72.8,7.88
5bde1182,Ножи,Посуда,1,474.45,0.0
