doc_id,item,category,amount,price,discount
365b8371,Моющее средство для кухни,Бытовая химия,3,106.67,0.0
365b8371,Порошок для стирки,Бытовая химия,5,295.56,47.49
365b8371,Фартук,Текстиль,5,361.77,99.73
365b8371,Губки для посуды,Бытовая химия,5,241.04,65.56
365b8371,Чайник,Посуда,1,278.68,45.36
14730244,Шторы,Текстиль,4,211.58,0.0
03ae23ed,Порошок для стирки,Бытовая химия,2,245.93,49.61
03ae23ed,Кастрюля,Посуда,2,257.81,21.69
61dc3620,Моющее средство для пола,Бытовая химия,2,231.87,14.05
23537255,Тарелки,Посуда,4,67.78,0.0
23537255,Освежитель воздуха,Бытовая химия,2,230.53,8.52
23537255,Одеяло,Текстиль,3,417.25,48.39
19e96d1e,Моющее средство для кухни,Бытовая химия,5,176.1,25.23
19e96d1e,Тостер,Посуда,3,445.7,0.0
19e96d1e,Салатники,Посуда,1,88.65,0.0
19e96d1e,Ложки и вилки,Посуда,2,300.94,15.61
19e96d1e,Носки,Текстиль,1,65.16,11.69
4e76fdd1,Антибактериальные салфетки,Бытовая химия,2,60.27,0.0
4e76fdd1,Средство для мытья окон,Бытовая химия,2,297.82,31.74
4e76fdd1,Носки,Текстиль,5,309.06,22.43
4e76fdd1,Моющее средство для пола,Бытовая химия,4,163.8,0.0
4e76fdd1,Порошок для стирки,Бытовая химия,4,162.63,41.13
3b009406,Освежитель воздуха,Бытовая химия,5,80.15,0.0
3b009406,Антибактериальные салфетки,Бытовая химия,1,266.5,0.0
6f660a01,Кастрюля,Посуда,1,234.82,0.0
e18aa832,Жидкость для чистки,Бытовая химия,1,327.79,0.0
e18aa832,Носки,Текстиль,2,169.28,42.93
17db8fe3,Тканевые мешки для стирки,Текстиль,3,411.32,0.0
17db8fe3,Моющее средство для пола,Бытовая химия,2,294.18,44.03
17db8fe3,Антибактериальные салфетки,Бытовая химия,2,213.97,0.0
17db8fe3,Чистящее средство,Бытовая химия,1,262.61,60.51
17db8fe3,Подушка,Текстиль,3,225.81,3.67
2610efa7,Жидкость для чистки,Бытовая химия,2,86.92,0.0
2610efa7,Чистящее средство,Бытовая химия,3,55.53,0.71
2610efa7,Порошок для стирки,Бытовая химия,2,305.36,0.0
c5064719,Полотенца,Текстиль,5,215.14,7.18
c5064719,Губки для посуды,Бытовая химия,5,60.45,1.04
c5064719,Тостер,Посуда,5,487.14,101.5
c5064719,Полотенца,Текстиль,5,213.36,0.0
c5064719,Постельное бельё,Текстиль,4,222.8,43.13
3d1c5172,Постельное бельё,Текстиль,5,379.82,29.08
3d1c5172,Тарелки,Посуда,1,296.77,0.0
3d1c5172,Покрывала,Текстиль,2,102.38,20.81
3d1c5172,Чашки,Посуда,5,473.87,99.12
c85ab82e,Покрывала,Текстиль,3,338.36,0.0
c85ab82e,Моющее средство для посуды,Бытовая химия,3,66.49,17.35
c85ab82e,Постельное бельё,Текстиль,1,499.19,0.0
c85ab82e,Тканевые мешки для стирки,Текстиль,4,330.38,0.0
68b2fb78,Салатники,Посуда,3,256.28,0.0
68b2fb78,Салатники,Посуда,2,464.38,0.0
68b2fb78,Фартук,Текстиль,4,101.21,0.0
68b2fb78,Чистящее средство,Бытовая химия,3,316.58,0.0
31da883e,Тостер,Посуда,2,53.23,1.5
31da883e,Кружки,Посуда,1,332.86,87.19
31da883e,Губки для посуды,Бытовая химия,5,218.73,0.0
31da883e,Моющее средство для пола,Бытовая химия,4,377.75,74.46
78b4d161,Подушка,Текстиль,3,474.77,84.01
78b4d161,Чистящее средство,Бытовая химия,1,71.26,0.0
78b4d161,Покрывала,Текстиль,1,81.53,0.0
78b4d161,Носки,Текстиль,4,69.02,0.0
b4fa5c28,Чайник,Посуда,1,459.28,129.77
7253631f,Чашки,Посуда,3,421.7,65.27
7253631f,Носки,Текстиль,3,469.03,0.0
7253631f,Салатники,Посуда,1,142.32,32.52
7253631f,Моющее средство для пола,Бытовая химия,3,360.37,0.0
521e7585,Моющее средство для пола,Бытовая химия,3,490.35,2.75
521e7585,Носки,Текстиль,3,332.07,10.45
521e7585,Моющее средство для посуды,Бытовая химия,1,420.08,0.0
3465cf54,Тканевые мешки для стирки,Текстиль,4,449.26,0.0
3465cf54,Тарелки,Посуда,2,166.32,26.3
3465cf54,Кастрюля,Посуда,2,455.51,23.81
3465cf54,Чайник,Посуда,1,399.06,0.0
3465cf54,Коврики для ванной,Текстиль,1,392.95,0.0
207f84dc,Чистящее средство,Бытовая химия,5,260.48,0.0
5c712e42,Полотенца,Текстиль,1,211.14,0.0
5c712e42,Кастрюля,Посуда,3,495.3,0.0
5c712e42,Ножи,Посуда,5,314.92,0.0
5c712e42,Порошок для стирки,Бытовая химия,4,54.63,10.41
39da3960,Тостер,Посуда,4,67.6,0.0
39da3960,Кастрюля,Посуда,2,424.33,114.15
39da3960,Носки,Текстиль,2,448.67,112.64
