doc_id,item,category,amount,price,discount
307fafff,Сковорода,Посуда,4,429.4,0.0
307fafff,Губки для посуды,Бытовая химия,1,383.5,0.0
307fafff,Тканевые мешки для стирки,Текстиль,5,84.79,0.0
307fafff,Шторы,Текстиль,5,371.01,0.0
1cb08c3b,Антибактериальные салфетки,Бытовая химия,2,426.07,0.0
1cb08c3b,Тостер,Посуда,1,76.39,16.19
8f061bee,Моющее средство для пола,Бытовая химия,2,76.0,0.0
8f061bee,Одеяло,Текстиль,2,352.29,72.49
8f061bee,Тостер,Посуда,2,468.29,0.0
8f061bee,Полотенца,Текстиль,3,92.4,25.99
8f061bee,Подушка,Текстиль,2,208.32,13.4
c05c2e4f,Ложки и вилки,Посуда,5,294.66,0.0
c05c2e4f,Носки,Текстиль,1,386.3,15.58
c05c2e4f,Порошок для стирки,Бытовая химия,3,70.85,6.78
c05c2e4f,Моющее средство для пола,Бытовая химия,1,369.04,43.91
ca6719e6,Чашки,Посуда,1,332.73,0.0
ca6719e6,Антибактериальные салфетки,Бытовая химия,2,146.42,0.0
ca6719e6,Освежитель воздуха,Бытовая химия,4,160.68,0.0
ca6719e6,Жидкость для чистки,Бытовая химия,2,218.36,45.18
ca6719e6,Тарелки,Посуда,2,418.08,0.0
80d37e72,Постельное бельё,Текстиль,4,466.03,0.0
80d37e72,Тканевые мешки для стирки,Текстиль,5,121.92,0.0
80d37e72,Кружки,Посуда,2,308.23,0.0
7766f133,Моющее средство для посуды,Бытовая химия,3,135.56,0.0
26a3238a,Антибактериальные салфетки,Бытовая химия,5,149.3,25.41
3c95eec8,Губки для посуды,Бытовая химия,4,357.25,16.29
3c95eec8,Чашки,Посуда,5,299.63,0.0
3c95eec8,Моющее средство для кухни,Бытовая химия,2,360.29,0.0
3c95eec8,Шторы,Текстиль,5,324.34,8.76
3c95eec8,Чайник,Посуда,2,252.96,4.6
906d1af0,Жидкость для чистки,Бытовая химия,2,85.2,0.0
906d1af0,Освежитель воздуха,Бытовая химия,4,151.48,30.61
906d1af0,Носки,Текстиль,5,117.04,0.0
3f7b1002,Чайник,Посуда,1,78.08,23.39
3f7b1002,Освежитель воздуха,Бытовая химия,1,332.26,94.76
3f7b1002,Антибактериальные салфетки,Бытовая химия,2,350.08,71.98
3f7b1002,Моющее средство для посуды,Бытовая химия,3,86.87,15.44
3f7b1002,Тканевые мешки для стирки,Текстиль,1,471.86,0.0
3861591d,Тарелки,Посуда,3,463.01,119.54
3861591d,Носки,Текстиль,4,383.73,0.0
3861591d,Тканевые мешки для стирки,Текстиль,3,498.96,0.0
d9ff8d53,Кружки,Посуда,4,287.99,0.0
d9ff8d53,Носки,Текстиль,3,430.0,61.29
d9ff8d53,Ложки и вилки,Посуда,5,277.89,44.32
d9ff8d53,Тканевые мешки для стирки,Текстиль,5,217.97,50.21
1742cded,Коврики для ванной,Текстиль,1,281.52,0.0
1742cded,Освежитель воздуха,Бытовая химия,5,88.46,12.2
5896a3bf,Освежитель воздуха,Бытовая химия,1,146.24,25.36
9cb2211f,Моющее средство для посуды,Бытовая химия,5,451.37,116.21
9cb2211f,Тарелки,Посуда,2,400.69,27.35
9cb2211f,Моющее средство для пола,Бытовая химия,2,282.21,36.42
9cb2211f,Постельное бельё,Текстиль,2,496.88,0.0
9cb2211f,Коврики для ванной,Текстиль,4,111.45,16.82
82d37855,Шторы,Текстиль,2,449.54,102.23
82d37855,Чашки,Посуда,3,393.6,0.0
82d37855,Постельное бельё,Текстиль,4,423.73,0.0
43282086,Постельное бельё,Текстиль,2,327.84,0.0
43282086,Ложки и вилки,Посуда,2,184.84,29.99
e622baab,Чистящее средство,Бытовая химия,2,478.0,19.98
e622baab,Освежитель воздуха,Бытовая химия,3,451.24,36.51
f6057d16,Салатники,Посуда,4,341.79,0.0
f6057d16,Чистящее средство,Бытовая химия,3,165.35,43.87
9e1edb9e,Освежитель воздуха,Бытовая химия,1,335.8,31.12
9e1edb9e,Моющее средство для пола,Бытовая химия,1,111.49,0.0
9e1edb9e,Средство для мытья окон,Бытовая химия,5,343.37,0.0
891bb195,Чайник,Посуда,2,236.85,68.59
891bb195,Чайник,Посуда,3,148.87,0.0
891bb195,Тостер,Посуда,4,323.75,0.0
fc52651b,Носки,Текстиль,1,199.04,0.0
fc52651b,Моющее средство для посуды,Бытовая химия,5,372.24,10.87
fc52651b,Моющее средство для пола,Бытовая химия,5,108.69,0.0
7cd6768f,Кастрюля,Посуда,3,423.34,0.0
7cd6768f,Порошок для стирки,Бытовая химия,5,177.25,10.84
7cd6768f,Кружки,Посуда,1,389.7,17.61
