doc_id,item,category,amount,price,discount
dce397de,Освежитель воздуха,Бытовая химия,3,206.74,0.0
dce397de,Носки,Текстиль,2,378.1,21.58
56294973,Освежитель воздуха,Бытовая химия,4,80.69,20.06
56294973,Одеяло,Текстиль,5,416.19,31.17
56294973,Полотенца,Текстиль,4,323.29,36.49
56294973,Губки для посуды,Бытовая химия,5,128.09,0.0
56294973,Постельное бельё,Текстиль,2,466.56,39.51
256fd9b7,Моющее средство для пола,Бытовая химия,5,244.61,0.0
256fd9b7,Жидкость для чистки,Бытовая химия,4,326.01,0.0
256fd9b7,Моющее средство для посуды,Бытовая химия,2,214.36,57.66
256fd9b7,Полотенца,Текстиль,1,62.1,3.87
31c903ac,Ножи,Посуда,2,83.02,0.0
31c903ac,Тканевые мешки для стирки,Текстиль,4,226.83,34.52
31c903ac,Покрывала,Текстиль,3,208.56,0.0
31c903ac,Салатники,Посуда,1,336.12,30.75
31c903ac,Чашки,Посуда,3,321.26,0.0
1b27282d,Подушка,Текстиль,4,108.23,0.0
a6f490e5,Жидкость для чистки,Бытовая химия,4,222.39,0.0
a6f490e5,Ложки и вилки,Посуда,1,454.43,114.57
a6f490e5,Кастрюля,Посуда,2,412.44,1.86
a6f490e5,Антибактериальные салфетки,Бытовая химия,3,223.39,25.67
a6f490e5,Покрывала,Текстиль,1,463.65,0.0
141ffc36,Кружки,Посуда,3,388.96,35.89
fb0c56a1,Ножи,Посуда,3,217.65,53.71
fb0c56a1,Моющее средство для пола,Бытовая химия,3,69.23,0.0
fb0c56a1,Тостер,Посуда,5,258.31,2.16
fb0c56a1,Покрывала,Текстиль,1,302.77,45.84
fb0c56a1,Порошок для стирки,Бытовая химия,5,271.91,12.03
fbe58af7,Кастрюля,Посуда,5,137.98,0.0
0eed49b4,Освежитель воздуха,Бытовая химия,1,378.52,45.68
0eed49b4,Подушка,Текстиль,3,312.9,38.53
18bc7e2a,Салатники,Посуда,1,292.37,0.0
18bc7e2a,Салатники,Посуда,4,298.55,34.4
b06a04f1,Моющее средство для кухни,Бытовая химия,3,146.96,0.0
8e8533be,Тканевые мешки для стирки,Текстиль,4,480.63,133.84
8e8533be,Жидкость для чистки,Бытовая химия,3,492.52,0.0
8e8533be,Сковорода,Посуда,2,161.4,24.61
8e8533be,Освежитель воздуха,Бытовая химия,4,440.02,100.85
8e8533be,Подушка,Текстиль,3,334.81,37.17
046f7cdd,Средство для мытья окон,Бытовая химия,2,108.63,0.0
046f7cdd,Чашки,Посуда,2,187.91,11.12
046f7cdd,Моющее средство для пола,Бытовая химия,4,103.97,9.61
046f7cdd,Коврики для ванной,Текстиль,5,188.76,0.0
046f7cdd,Полотенца,Текстиль,1,89.54,2.3
3fa244cd,Шторы,Текстиль,1,432.68,0.0
3fa244cd,Антибактериальные салфетки,Бытовая химия,5,488.69,4.47
3fa244cd,Одеяло,Текстиль,2,308.29,58.0
2951dae0,Порошок для стирки,Бытовая химия,2,216.61,57.99
2951dae0,Тарелки,Посуда,5,369.38,30.41
2951dae0,Средство для мытья окон,Бытовая химия,1,322.28,57.26
2951dae0,Порошок для стирки,Бытовая химия,2,301.14,0.31
2951dae0,Полотенца,Текстиль,1,263.23,55.4
0d533f56,Освежитель воздуха,Бытовая химия,1,146.54,0.0
0d533f56,Тостер,Посуда,1,484.06,37.85
0d533f56,Тканевые мешки для стирки,Текстиль,5,256.93,2.28
0d533f56,Чайник,Посуда,3,169.01,28.72
0d533f56,Покрывала,Текстиль,3,360.26,0.0
