doc_id,item,category,amount,price,discount
c5d78a4c,Кастрюля,Посуда,5,152.29,0.0
c5d78a4c,Порошок для стирки,Бытовая химия,3,126.74,21.51
d2f01754,Освежитель воздуха,Бытовая химия,4,389.23,37.24
87f588fb,Фартук,Текстиль,4,115.75,0.0
87f588fb,Подушка,Текстиль,5,275.0,0.0
f8c82952,Полотенца,Текстиль,5,411.97,30.09
f8c82952,Кастрюля,Посуда,2,99.98,0.0
9c91d8d7,Постельное бельё,Текстиль,4,467.29,0.0
9c91d8d7,Шторы,Текстиль,5,365.27,0.0
9c91d8d7,Жидкость для чистки,Бытовая химия,2,498.17,113.09
9c91d8d7,Ножи,Посуда,3,273.15,1.89
9c91d8d7,Моющее средство для посуды,Бытовая химия,4,96.26,18.79
f867a57c,Ножи,Посуда,3,461.72,77.69
5e7bc90f,Фартук,Текстиль,2,98.26,27.38
5e7bc90f,Коврики для ванной,Текстиль,4,329.06,30.28
5e7bc90f,Моющее средство для кухни,Бытовая химия,3,62.35,12.12
c98e35e5,Средство для мытья окон,Бытовая химия,2,284.21,0.0
f349f6b8,Сковорода,Посуда,5,484.85,116.6
f349f6b8,Салатники,Посуда,2,311.14,2.79
67c09512,Покрывала,Текстиль,5,62.44,0.0
67c09512,Чашки,Посуда,5,156.13,30.7
67c09512,Коврики для ванной,Текстиль,1,288.69,0.0
67c09512,Коврики для ванной,Текстиль,2,278.86,0.0
5d6c7d17,Фартук,Текстиль,2,201.49,48.01
b9f6319f,Тканевые мешки для стирки,Текстиль,1,495.85,59.07
b9f6319f,Порошок для стирки,Бытовая химия,2,492.09,55.77
b9f6319f,Ложки и вилки,Посуда,1,110.69,2.25
fcff215a,Тарелки,Посуда,3,495.66,19.57
1fd37a3e,Моющее средство для пола,Бытовая химия,3,194.69,0.0
1fd37a3e,Моющее средство для пола,Бытовая химия,2,431.32,0.0
1fd37a3e,Тарелки,Посуда,3,448.58,0.0
1fd37a3e,Моющее средство для кухни,Бытовая химия,5,350.05,0.0
1fd37a3e,Салатники,Посуда,5,486.29,126.44
a9c7de15,Фартук,Текстиль,3,324.76,61.61
a9c7de15,Тарелки,Посуда,3,221.13,21.69
32a74229,Порошок для стирки,Бытовая химия,5,83.89,0.0
32a74229,Порошок для стирки,Бытовая химия,5,271.97,32.76
02c0315d,Постельное бельё,Текстиль,2,320.56,0.0
02c0315d,Полотенца,Текстиль,4,286.36,31.76
02c0315d,Чайник,Посуда,3,381.04,29.21
02c0315d,Салатники,Посуда,2,213.79,0.0
2ab2b1fd,Коврики для ванной,Текстиль,1,179.38,0.42
2ab2b1fd,Подушка,Текстиль,5,491.02,89.67
2ab2b1fd,Антибактериальные салфетки,Бытовая химия,4,254.03,67.62
0f5e3349,Антибактериальные салфетки,Бытовая химия,2,405.21,0.0
0f5e3349,Кружки,Посуда,2,321.74,0.0
0f5e3349,Тарелки,Посуда,1,385.99,0.0
1cf2267d,Подушка,Текстиль,4,407.11,56.01
1cf2267d,Моющее средство для пола,Бытовая химия,2,112.22,23.32
1cf2267d,Кружки,Посуда,5,266.87,0.0
04f0c091,Чайник,Посуда,4,416.25,100.56
04f0c091,Кружки,Посуда,1,388.32,0.0
771d8ec1,Постельное бельё,Текстиль,3,430.69,50.35
149aa349,Губки для посуды,Бытовая химия,1,279.82,0.0
149aa349,Тарелки,Посуда,2,176.96,0.0
149aa349,Моющее средство для посуды,Бытовая химия,4,119.1,25.11
149aa349,Тостер,Посуда,2,95.18,0.0
de692ab9,Освежитель воздуха,Бытовая химия,5,260.51,0.0
de692ab9,Ножи,Посуда,4,412.35,37.19
de692ab9,Постельное бельё,Текстиль,5,332.35,72.0
de692ab9,Постельное бельё,Текстиль,3,375.05,0.0
de692ab9,Шторы,Текстиль,1,191.09,0.0
