doc_id,item,category,amount,price,discount
77780c9b,Чашки,Посуда,4,144.18,0.0
8604c538,Носки,Текстиль,1,421.61,27.28
4f799739,Порошок для стирки,Бытовая химия,5,275.8,8.87
4f799739,Ложки и вилки,Посуда,3,403.9,0.0
52577afb,Фартук,Текстиль,4,271.91,0.0
52577afb,Моющее средство для кухни,Бытовая химия,5,197.82,0.0
52577afb,Ножи,Посуда,5,196.9,5.89
67696b37,Носки,Текстиль,1,440.2,118.65
67696b37,Средство для мытья окон,Бытовая химия,2,71.68,0.0
67696b37,Моющее средство для посуды,Бытовая химия,4,105.31,29.6
3c20e6b8,Тканевые мешки для стирки,Текстиль,4,133.46,38.39
3c20e6b8,Чайник,Посуда,2,191.27,0.0
3c20e6b8,Тарелки,Посуда,5,397.53,114.08
f45bf0e5,Губки для посуды,Бытовая химия,4,106.97,31.73
f45bf0e5,Тарелки,Посуда,4,249.92,63.87
f45bf0e5,Покрывала,Текстиль,1,123.74,29.94
f45bf0e5,Кастрюля,Посуда,2,237.53,32.04
f45bf0e5,Покрывала,Текстиль,2,309.03,60.07
9965e23b,Фартук,Текстиль,5,140.97,0.0
9965e23b,Освежитель воздуха,Бытовая химия,1,218.99,14.32
9965e23b,Тканевые мешки для стирки,Текстиль,5,378.02,0.0
9965e23b,Порошок для стирки,Бытовая химия,2,442.24,52.11
9965e23b,Антибактериальные салфетки,Бытовая химия,1,385.41,0.0
125f7cf7,Тканевые мешки для стирки,Текстиль,4,339.19,25.42
125f7cf7,Ножи,Посуда,5,331.25,0.0
125f7cf7,Моющее средство для кухни,Бытовая химия,2,456.63,30.29
125f7cf7,Шторы,Текстиль,4,352.4,47.29
125f7cf7,Моющее средство для кухни,Бытовая химия,5,111.0,33.23
05822db6,Чистящее средство,Бытовая химия,2,207.66,0.0
05822db6,Кружки,Посуда,1,406.63,97.35
05822db6,Полотенца,Текстиль,3,386.81,0.0
05822db6,Чайник,Посуда,5,238.48,0.0
05822db6,Моющее средство для пола,Бытовая химия,3,407.81,0.0
