doc_id,item,category,amount,price,discount
a77661cf,Полотенца,Текстиль,3,460.12,32.87
a77661cf,Чистящее средство,Бытовая химия,1,474.18,114.11
220ee50a,Ножи,Посуда,2,352.25,88.5
220ee50a,Чайник,Посуда,1,494.18,76.01
220ee50a,Ножи,Посуда,5,179.66,0.0
220ee50a,Носки,Текстиль,1,98.32,0.0
48e9f644,Моющее средство для кухни,Бытовая химия,2,462.32,24.5
93a697e7,Фартук,Текстиль,2,452.83,90.07
93a697e7,Освежитель воздуха,Бытовая химия,3,365.32,0.0
5bbbdfcb,Подушка,Текстиль,2,335.08,0.0
5bbbdfcb,Кастрюля,Посуда,3,128.32,25.46
c87930de,Ножи,Посуда,3,386.83,34.67
c87930de,Моющее средство для кухни,Бытовая химия,4,496.86,49.97
09dfb250,Сковорода,Посуда,1,252.25,14.65
09dfb250,Чайник,Посуда,4,256.27,0.0
0f07e42e,Моющее средство для пола,Бытовая химия,3,279.07,18.52
0f07e42e,Чайник,Посуда,4,239.97,0.0
0f07e42e,Сковорода,Посуда,3,182.63,34.48
0f07e42e,Моющее средство для пола,Бытовая химия,4,178.76,9.84
fc5bd20d,Чашки,Посуда,2,58.2,0.0
fc5bd20d,Антибактериальные салфетки,Бытовая химия,3,253.72,0.0
366cfea9,Кружки,Посуда,2,412.15,0.0
7611ccff,Салатники,Посуда,2,160.4,3.31
7611ccff,Ложки и вилки,Посуда,1,278.67,0.7
7611ccff,Шторы,Текстиль,1,333.61,82.62
7611ccff,Коврики для ванной,Текстиль,1,446.68,0.0
7611ccff,Подушка,Текстиль,2,178.79,0.0
2f1b697a,Полотенца,Текстиль,3,317.74,81.87
2f1b697a,Моющее средство для пола,Бытовая химия,4,441.59,1.23
4f5e4f59,Одеяло,Текстиль,1,394.38,68.09
4f5e4f59,Чайник,Посуда,1,268.17,0.0
4f5e4f59,Покрывала,Текстиль,2,224.81,0.0
4f5e4f59,Постельное бельё,Текстиль,1,232.81,28.32
