doc_id,item,category,amount,price,discount
27d69256,Кружки,Посуда,3,399.26,77.25
27d69256,Ложки и вилки,Посуда,1,404.95,89.68
3833ab69,Ложки и вилки,Посуда,4,258.14,0.0
3833ab69,Чайник,Посуда,4,193.95,32.22
3833ab69,Тканевые мешки для стирки,Текстиль,5,105.2,0.0
3833ab69,Моющее средство для кухни,Бытовая химия,3,397.57,0.0
3833ab69,Чайник,Посуда,3,135.17,31.59
e6b34866,Полотенца,Текстиль,4,83.61,17.28
00a97048,Порошок для стирки,Бытовая химия,2,85.55,0.0
00a97048,Чистящее средство,Бытовая химия,3,128.93,0.0
00a97048,Антибактериальные салфетки,Бытовая химия,3,160.76,0.0
00a97048,Шторы,Текстиль,3,248.73,4.91
00a97048,Носки,Текстиль,4,231.1,0.0
e3904636,Чистящее средство,Бытовая химия,5,283.83,0.0
e3904636,Губки для посуды,Бытовая химия,4,298.21,14.87
e3904636,Моющее средство для кухни,Бытовая химия,4,115.42,0.0
e3904636,Тарелки,Посуда,4,279.68,0.0
c547bd23,Моющее средство для пола,Бытовая химия,2,247.26,44.21
c547bd23,Тарелки,Посуда,2,212.67,47.3
7db1fd47,Тостер,Посуда,2,104.85,0.0
7db1fd47,Одеяло,Текстиль,5,360.93,0.0
b853bdd7,Тканевые мешки для стирки,Текстиль,1,461.12,0.0
b853bdd7,Постельное бельё,Текстиль,4,252.07,0.0
b853bdd7,Чайник,Посуда,3,360.5,0.0
a71b7adf,Антибактериальные салфетки,Бытовая химия,5,348.84,0.0
a71b7adf,Моющее средство для кухни,Бытовая химия,3,311.35,54.28
9e542724,Моющее средство для посуды,Бытовая химия,3,240.9,52.26
9e542724,Ложки и вилки,Посуда,3,451.43,0.0
9e542724,Ложки и вилки,Посуда,2,494.14,59.84
7c7600da,Полотенца,Текстиль,1,302.14,76.71
7c7600da,Моющее средство для посуды,Бытовая химия,5,387.89,56.57
7c7600da,Средство для мытья окон,Бытовая химия,2,216.5,0.0
7c7600da,Покрывала,Текстиль,4,294.28,85.4
9769daca,Моющее средство для пола,Бытовая химия,4,278.98,0.0
9769daca,Моющее средство для пола,Бытовая химия,5,235.22,59.87
451fa822,Жидкость для чистки,Бытовая химия,4,354.95,11.98
451fa822,Фартук,Текстиль,3,421.12,0.0
451fa822,Тканевые мешки для стирки,Текстиль,3,341.69,0.0
f905017b,Моющее средство для кухни,Бытовая химия,3,223.02,0.0
f905017b,Моющее средство для пола,Бытовая химия,1,365.4,29.27
f905017b,Тостер,Посуда,2,351.33,0.0
60276246,Моющее средство для пола,Бытовая химия,3,148.03,0.0
60276246,Ножи,Посуда,2,328.19,92.13
dc802cba,Моющее средство для посуды,Бытовая химия,3,392.12,25.44
dc802cba,Моющее средство для кухни,Бытовая химия,2,431.29,84.51
fa15138c,Носки,Текстиль,3,308.45,0.0
fa15138c,Моющее средство для пола,Бытовая химия,3,359.27,1.58
fa15138c,Кастрюля,Посуда,5,313.97,41.81
fa15138c,Шторы,Текстиль,5,139.45,35.66
fa15138c,Тканевые мешки для стирки,Текстиль,1,351.62,40.32
830c9a7c,Антибактериальные салфетки,Бытовая химия,1,302.61,17.64
830c9a7c,Носки,Текстиль,3,283.62,0.0
f00c5e18,Тарелки,Посуда,3,124.58,27.96
f00c5e18,Сковорода,Посуда,2,445.7,0.0
f00c5e18,Покрывала,Текстиль,2,167.57,0.0
