doc_id,item,category,amount,price,discount
9a2c63d2,Порошок для стирки,Бытовая химия,4,408.92,0.0
9a2c63d2,Салатники,Посуда,4,454.71,43.01
9a2c63d2,Коврики для ванной,Текстиль,4,379.34,11.43
0aff352a,Ножи,Посуда,4,128.71,23.92
0aff352a,Жидкость для чистки,Бытовая химия,5,273.21,0.0
0aff352a,Покрывала,Текстиль,3,433.8,0.23
19b6a8e1,Ложки и вилки,Посуда,3,261.71,15.19
19b6a8e1,Средство для мытья окон,Бытовая химия,3,494.55,0.0
19b6a8e1,Освежитель воздуха,Бытовая химия,1,165.56,0.0
9889e964,Ножи,Посуда,1,251.79,59.85
9889e964,Моющее средство для посуды,Бытовая химия,3,282.12,0.0
9889e964,Моющее средство для посуды,Бытовая химия,2,121.5,0.0
9889e964,Порошок для стирки,Бытовая химия,1,238.58,0.0
92b80b17,Антибактериальные салфетки,Бытовая химия,4,173.43,35.69
92b80b17,Салатники,Посуда,3,187.74,0.0
92b80b17,Ножи,Посуда,4,303.51,88.31
92b80b17,Освежитель воздуха,Бытовая химия,1,291.17,0.0
92b80b17,Тканевые мешки для стирки,Текстиль,4,301.41,0.0
97d6fac0,Губки для посуды,Бытовая химия,3,311.09,68.27
97d6fac0,Средство для мытья окон,Бытовая химия,4,467.08,52.6
97d6fac0,Одеяло,Текстиль,2,472.51,0.0
97d6fac0,Моющее средство для пола,Бытовая химия,4,112.98,7.64
97d6fac0,Полотенца,Текстиль,4,335.61,0.0
4ea8c1be,Постельное бельё,Текстиль,3,112.86,31.38
4ea8c1be,Антибактериальные салфетки,Бытовая химия,5,262.04,39.3
e82ccc1d,Ножи,Посуда,2,471.35,0.0
90b2bc20,Шторы,Текстиль,4,472.32,43.97
90b2bc20,Тарелки,Посуда,1,115.05,0.0
90b2bc20,Чашки,Посуда,5,71.52,0.0
6a2d6e40,Тостер,Посуда,1,330.34,0.0
6a2d6e40,Чистящее средство,Бытовая химия,4,485.81,0.0
fe99e9f0,Покрывала,Текстиль,2,94.68,0.0
7ad0900c,Чистящее средство,Бытовая химия,2,358.17,0.0
7ad0900c,Тостер,Посуда,3,79.02,12.64
7ad0900c,Средство для мытья окон,Бытовая химия,2,474.98,11.26
7ad0900c,Средство для мытья окон,Бытовая химия,4,100.72,0.0
4af9df62,Чистящее средство,Бытовая химия,5,460.77,125.99
4af9df62,Одеяло,Текстиль,4,78.91,0.0
6d5ce3ac,Носки,Текстиль,2,124.78,0.0
6d5ce3ac,Салатники,Посуда,2,170.3,0.0
6d5ce3ac,Освежитель воздуха,Бытовая химия,1,218.91,0.0
78570127,Коврики для ванной,Текстиль,4,368.46,32.15
78570127,Порошок для стирки,Бытовая химия,5,422.37,55.95
78570127,Порошок для стирки,Бытовая химия,5,228.25,7.45
78570127,Ложки и вилки,Посуда,4,379.36,0.0
78570127,Фартук,Текстиль,2,451.76,0.0
279e5fad,Освежитель воздуха,Бытовая химия,5,106.56,0.0
279e5fad,Шторы,Текстиль,1,256.59,1.13
279e5fad,Коврики для ванной,Текстиль,4,279.28,19.56
279e5fad,Сковорода,Посуда,5,398.6,13.51
dda2644c,Кружки,Посуда,3,235.99,0.0
dda2644c,Моющее средство для кухни,Бытовая химия,5,125.13,2.87
dda2644c,Коврики для ванной,Текстиль,1,70.76,0.0
7a927ffa,Моющее средство для кухни,Бытовая химия,2,215.64,0.0
74dd3742,Салатники,Посуда,1,495.38,11.93
74dd3742,Фартук,Текстиль,4,90.18,0.0
a0d49d61,Освежитель воздуха,Бытовая химия,2,245.66,29.94
7530b66b,Чайник,Посуда,1,89.55,17.69
7530b66b,Сковорода,Посуда,1,138.0,27.52
7530b66b,Носки,Текстиль,4,167.97,38.56
100e8cb2,Тостер,Посуда,4,108.56,0.0
100e8cb2,Чашки,Посуда,4,64.17,0.0
100e8cb2,Ножи,Посуда,2,335.86,20.74
100e8cb2,Тостер,Посуда,1,459.58,79.33
100e8cb2,Ложки и вилки,Посуда,4,95.19,21.73
811e6adb,Сковорода,Посуда,4,346.12,0.0
811e6adb,Шторы,Текстиль,2,462.88,0.0
811e6adb,Жидкость для чистки,Бытовая химия,5,230.31,1.33
811e6adb,Сковорода,Посуда,5,464.09,62.34
811e6adb,Жидкость для чистки,Бытовая химия,3,391.15,11.5
15c6f4c7,Чистящее средство,Бытовая химия,3,358.59,0.0
15c6f4c7,Покрывала,Текстиль,4,292.33,0.0
15c6f4c7,Порошок для стирки,Бытовая химия,1,77.83,0.0
15c6f4c7,Носки,Текстиль,5,185.09,51.39
15c6f4c7,Тостер,Посуда,5,466.09,38.86
7830aa07,Постельное бельё,Текстиль,2,440.64,0.0
7830aa07,Ложки и вилки,Посуда,4,186.63,22.56
7830aa07,Ножи,Посуда,3,132.98,0.0
7830aa07,Антибактериальные салфетки,Бытовая химия,1,437.15,0.0
7830aa07,Сковорода,Посуда,3,462.05,129.99
3ab4332b,Покрывала,Текстиль,3,482.2,58.93
3ab4332b,Сковорода,Посуда,3,387.57,0.0
3ab4332b,Моющее средство для пола,Бытовая химия,5,144.29,0.0
5c42e180,Моющее средство для кухни,Бытовая химия,5,406.92,0.0
5c42e180,Губки для посуды,Бытовая химия,4,479.58,0.0
5c42e180,Тостер,Посуда,1,229.58,0.0
