doc_id,item,category,amount,price,discount
a165916d,Антибактериальные салфетки,Бытовая химия,4,198.72,0.0
a165916d,Порошок для стирки,Бытовая химия,1,353.95,68.75
a165916d,Чашки,Посуда,4,294.51,0.0
a165916d,Салатники,Посуда,2,442.73,0.0
a165916d,Постельное бельё,Текстиль,4,350.47,0.0
d96f03ba,Одеяло,Текстиль,1,359.43,0.0
d96f03ba,Шторы,Текстиль,5,145.97,0.0
d96f03ba,Коврики для ванной,Текстиль,5,418.85,0.0
ba308bf0,Чайник,Посуда,1,216.8,0.0
ba308bf0,Чистящее средство,Бытовая химия,4,74.69,20.93
ba308bf0,Средство для мытья окон,Бытовая химия,4,333.28,0.0
ba308bf0,Порошок для стирки,Бытовая химия,2,370.82,0.0
242d81f6,Средство для мытья окон,Бытовая химия,4,269.38,69.5
242d81f6,Носки,Текстиль,3,163.06,0.0
242d81f6,Губки для посуды,Бытовая химия,5,429.96,0.0
5c0f4af5,Тканевые мешки для стирки,Текстиль,1,327.92,0.0
5c0f4af5,Антибактериальные салфетки,Бытовая химия,5,271.67,0.0
5c0f4af5,Чистящее средство,Бытовая химия,2,297.1,77.74
6b91e2f4,Моющее средство для посуды,Бытовая химия,4,453.68,46.31
7d35e39e,Кастрюля,Посуда,3,298.82,66.78
7d35e39e,Губки для посуды,Бытовая химия,3,396.9,108.96
7d35e39e,Губки для посуды,Бытовая химия,2,157.31,3.98
328e9d26,Кружки,Посуда,1,244.61,0.0
004cf17d,Полотенца,Текстиль,1,70.99,0.87
004cf17d,Ложки и вилки,Посуда,2,125.33,33.89
004cf17d,Постельное бельё,Текстиль,5,142.83,0.0
004cf17d,Салатники,Посуда,5,108.34,0.0
004cf17d,Носки,Текстиль,5,470.77,122.55
611a47ee,Сковорода,Посуда,5,53.01,0.0
611a47ee,Моющее средство для пола,Бытовая химия,4,308.64,0.0
6f902da8,Порошок для стирки,Бытовая химия,1,238.7,63.48
6f902da8,Чайник,Посуда,5,169.91,35.06
6f902da8,Коврики для ванной,Текстиль,4,72.83,11.36
6f902da8,Фартук,Текстиль,2,399.14,2.26
6f902da8,Моющее средство для кухни,Бытовая химия,1,206.64,54.01
1f43ddee,Тканевые мешки для стирки,Текстиль,1,480.75,0.0
1f43ddee,Тарелки,Посуда,5,407.32,25.6
1f43ddee,Коврики для ванной,Текстиль,5,171.07,23.95
3dc898f9,Сковорода,Посуда,3,222.76,0.0
3dc898f9,Салатники,Посуда,1,485.0,102.34
302ba3a7,Губки для посуды,Бытовая химия,3,487.25,0.0
302ba3a7,Чайник,Посуда,2,435.83,27.95
179fedfe,Коврики для ванной,Текстиль,1,91.5,0.0
179fedfe,Покрывала,Текстиль,3,475.99,0.0
6d296e45,Сковорода,Посуда,3,417.61,66.59
6d296e45,Подушка,Текстиль,3,466.56,65.57
6d296e45,Освежитель воздуха,Бытовая химия,3,333.66,15.3
6d296e45,Антибактериальные салфетки,Бытовая химия,5,425.72,0.0
e68b69ea,Чашки,Посуда,2,263.98,0.0
3545f6dc,Салатники,Посуда,3,168.94,0.0
f5a2aed2,Покрывала,Текстиль,2,174.29,48.72
f5a2aed2,Кастрюля,Посуда,2,188.9,27.62
f5a2aed2,Чайник,Посуда,1,116.65,27.59
f5a2aed2,Салатники,Посуда,2,450.39,0.0
dc77f0bd,Губки для посуды,Бытовая химия,3,322.8,0.0
dc77f0bd,Постельное бельё,Текстиль,4,251.41,26.69
7e9fdf55,Одеяло,Текстиль,2,429.63,30.82
7e9fdf55,Коврики для ванной,Текстиль,1,342.43,0.0
4c1a0244,Ложки и вилки,Посуда,2,111.4,0.0
4c1a0244,Сковорода,Посуда,1,366.55,64.72
4c1a0244,Постельное бельё,Текстиль,5,390.57,92.46
4c1a0244,Ложки и вилки,Посуда,3,421.59,33.31
4c1a0244,Антибактериальные салфетки,Бытовая химия,2,374.83,0.0
1df69bc8,Порошок для стирки,Бытовая химия,3,218.48,0.0
1df69bc8,Порошок для стирки,Бытовая химия,4,107.54,0.0
fb6676f4,Салатники,Посуда,3,329.06,0.0
5c404fca,Чайник,Посуда,3,452.97,53.79
5c404fca,Кастрюля,Посуда,4,282.71,59.44
6af99af2,Коврики для ванной,Текстиль,1,447.19,0.0
6af99af2,Полотенца,Текстиль,5,278.41,0.0
6af99af2,Моющее средство для кухни,Бытовая химия,2,476.25,79.08
6af99af2,Кружки,Посуда,4,433.37,54.31
6af99af2,Покрывала,Текстиль,2,488.51,0.0
a1bac2fc,Одеяло,Текстиль,4,306.96,33.5
a1bac2fc,Порошок для стирки,Бытовая химия,2,81.81,0.0
219db5bb,Покрывала,Текстиль,2,419.29,113.64
219db5bb,Кружки,Посуда,2,281.2,63.73
