doc_id,item,category,amount,price,discount
8a1b06f6,Фартук,Текстиль,1,311.47,0.0
8a1b06f6,Кружки,Посуда,1,262.49,0.0
2a0744b1,Порошок для стирки,Бытовая химия,1,287.66,25.51
2a0744b1,Салатники,Посуда,5,319.26,22.42
2a0744b1,Моющее средство для кухни,Бытовая химия,3,423.2,112.35
2a0744b1,Салатники,Посуда,3,330.19,0.0
c9b47154,Антибактериальные салфетки,Бытовая химия,3,335.37,82.18
c9b47154,Чашки,Посуда,5,293.8,0.0
c9b47154,Тканевые мешки для стирки,Текстиль,2,279.79,64.5
63896e49,Фартук,Текстиль,2,388.99,0.0
63896e49,Моющее средство для посуды,Бытовая химия,5,301.77,0.0
63896e49,Ножи,Посуда,2,308.95,61.02
39ea192b,Сковорода,Посуда,2,394.05,35.75
16d5e3bb,Сковорода,Посуда,4,369.42,97.45
16d5e3bb,Тарелки,Посуда,5,96.28,8.0
16d5e3bb,Моющее средство для пола,Бытовая химия,3,81.13,12.92
16d5e3bb,Тканевые мешки для стирки,Текстиль,5,72.43,0.13
ad6d8576,Носки,Текстиль,1,322.19,0.0
ad6d8576,Тостер,Посуда,4,279.42,78.27
ad6d8576,Тканевые мешки для стирки,Текстиль,5,225.38,0.0
ad6d8576,Одеяло,Текстиль,2,386.82,0.0
ad6d8576,Постельное бельё,Текстиль,4,280.3,0.0
795162c9,Подушка,Текстиль,2,208.1,17.6
795162c9,Покрывала,Текстиль,5,71.77,3.81
6b392334,Чайник,Посуда,3,227.09,60.49
6b392334,Чайник,Посуда,5,50.58,12.57
6b392334,Подушка,Текстиль,1,110.06,19.23
6b392334,Тарелки,Посуда,4,413.28,0.0
6b392334,Фартук,Текстиль,5,59.11,4.9
c2f55ab8,Чашки,Посуда,5,289.72,0.0
c2f55ab8,Ложки и вилки,Посуда,4,264.01,0.0
c2f55ab8,Фартук,Текстиль,3,146.14,19.93
c2f55ab8,Носки,Текстиль,4,412.39,101.22
3d982510,Подушка,Текстиль,5,308.15,0.0
ee05b5d9,Губки для посуды,Бытовая химия,2,452.51,0.0
ee05b5d9,Постельное бельё,Текстиль,2,124.77,0.0
d784dfdf,Кружки,Посуда,5,490.51,0.0
d784dfdf,Кастрюля,Посуда,4,497.37,2.28
d784dfdf,Носки,Текстиль,2,472.46,0.0
