doc_id,item,category,amount,price,discount
5167141d,Чашки,Посуда,1,182.8,16.59
5167141d,Постельное бельё,Текстиль,5,462.64,0.0
35f2a54c,Салатники,Посуда,2,210.28,36.69
35f2a54c,Ножи,Посуда,3,457.13,127.33
35f2a54c,Освежитель воздуха,Бытовая химия,2,398.36,69.22
35f2a54c,Полотенца,Текстиль,4,391.34,70.13
d343fcf9,Тканевые мешки для стирки,Текстиль,2,236.47,7.13
6a58a61e,Тканевые мешки для стирки,Текстиль,1,210.0,40.05
6a58a61e,Одеяло,Текстиль,5,385.95,0.0
6a58a61e,Чистящее средство,Бытовая химия,3,381.24,41.76
6a58a61e,Фартук,Текстиль,3,341.03,92.93
3603ae53,Тарелки,Посуда,2,232.21,13.12
3603ae53,Тканевые мешки для стирки,Текстиль,2,337.81,46.58
3603ae53,Тостер,Посуда,1,83.93,0.0
3603ae53,Сковорода,Посуда,5,130.01,0.0
8e8c86db,Кружки,Посуда,4,102.1,0.0
1f395fbe,Ложки и вилки,Посуда,4,312.38,77.16
1f395fbe,Моющее средство для посуды,Бытовая химия,1,458.53,0.0
1f395fbe,Губки для посуды,Бытовая химия,5,398.61,0.0
1f395fbe,Тостер,Посуда,1,159.15,0.0
90396594,Постельное бельё,Текстиль,1,284.52,21.66
90396594,Ножи,Посуда,5,389.3,102.08
90396594,Тостер,Посуда,2,383.82,0.0
90396594,Чайник,Посуда,2,422.44,0.0
c1c7ed6e,Антибактериальные салфетки,Бытовая химия,5,440.33,97.33
c1c7ed6e,Чистящее средство,Бытовая химия,1,262.84,1.66
32f53d60,Салатники,Посуда,5,375.5,39.66
32f53d60,Порошок для стирки,Бытовая химия,2,486.46,43.25
32f53d60,Моющее средство для пола,Бытовая химия,2,330.95,0.0
23a3db5f,Моющее средство для кухни,Бытовая химия,1,418.89,0.0
23a3db5f,Подушка,Текстиль,3,51.25,0.03
225af4ac,Полотенца,Текстиль,1,365.56,75.7
225af4ac,Носки,Текстиль,4,254.8,0.0
225af4ac,Моющее средство для пола,Бытовая химия,5,183.58,0.0
225af4ac,Средство для мытья окон,Бытовая химия,3,368.29,38.77
d2fc1eda,Порошок для стирки,Бытовая химия,1,287.19,0.0
c657bdff,Антибактериальные салфетки,Бытовая химия,3,274.23,0.0
c657bdff,Порошок для стирки,Бытовая химия,4,301.11,33.71
c657bdff,Жидкость для чистки,Бытовая химия,4,249.23,64.24
0140c706,Чистящее средство,Бытовая химия,1,135.46,35.83
0140c706,Губки для посуды,Бытовая химия,5,146.49,0.0
