doc_id,item,category,amount,price,discount
ebea7f32,Шторы,Текстиль,1,142.72,32.14
ebea7f32,Подушка,Текстиль,4,449.58,0.0
ebab83d1,Носки,Текстиль,1,355.23,1.6
ebab83d1,Губки для посуды,Бытовая химия,1,116.33,0.0
ebab83d1,Носки,Текстиль,5,292.52,0.0
da60b1b8,Сковорода,Посуда,3,187.58,31.29
da60b1b8,Губки для посуды,Бытовая химия,2,288.12,0.0
da60b1b8,Губки для посуды,Бытовая химия,4,209.25,10.41
ef713c7d,Жидкость для чистки,Бытовая химия,3,92.99,0.0
ef713c7d,Носки,Текстиль,2,206.23,0.0
ef713c7d,Коврики для ванной,Текстиль,1,494.14,35.75
ef713c7d,Полотенца,Текстиль,3,342.06,79.98
ef713c7d,Средство для мытья окон,Бытовая химия,5,359.92,0.0
4881d857,Средство для мытья окон,Бытовая химия,2,72.41,0.0
4881d857,Моющее средство для пола,Бытовая химия,3,479.09,74.27
15bc1461,Моющее средство для посуды,Бытовая химия,5,161.57,9.02
15bc1461,Освежитель воздуха,Бытовая химия,5,327.83,32.14
15bc1461,Жидкость для чистки,Бытовая химия,5,67.77,0.0
15bc1461,Полотенца,Текстиль,5,464.41,0.0
8f251d87,Моющее средство для посуды,Бытовая химия,4,316.34,0.0
8f251d87,Моющее средство для пола,Бытовая химия,1,324.13,0.0
49dbebab,Тарелки,Посуда,5,435.32,67.96
49dbebab,Антибактериальные салфетки,Бытовая химия,3,344.98,21.0
49dbebab,Сковорода,Посуда,2,240.17,0.0
49dbebab,Салатники,Посуда,3,131.36,25.37
49dbebab,Носки,Текстиль,4,497.01,140.35
c2c0dbf5,Моющее средство для пола,Бытовая химия,4,360.49,7.17
2788f06c,Ложки и вилки,Посуда,4,301.96,25.01
2788f06c,Тарелки,Посуда,4,113.87,0.0
8d0320e1,Моющее средство для посуды,Бытовая химия,1,436.52,0.0
8d0320e1,Салатники,Посуда,3,427.76,59.82
8d0320e1,Чистящее средство,Бытовая химия,2,94.97,24.02
8d0320e1,Чашки,Посуда,3,447.95,112.48
8d0320e1,Порошок для стирки,Бытовая химия,4,60.82,0.0
4c841a34,Носки,Текстиль,1,100.43,0.0
4c841a34,Тканевые мешки для стирки,Текстиль,2,441.37,0.0
4c841a34,Покрывала,Текстиль,2,59.69,0.0
4c841a34,Фартук,Текстиль,1,263.38,0.0
4c841a34,Чайник,Посуда,2,79.0,0.0
e3c8ecee,Фартук,Текстиль,5,288.5,0.0
e3c8ecee,Тканевые мешки для стирки,Текстиль,3,293.56,60.19
27365f77,Полотенца,Текстиль,3,415.07,35.81
27365f77,Губки для посуды,Бытовая химия,3,430.18,88.44
27365f77,Подушка,Текстиль,2,65.01,0.0
27365f77,Носки,Текстиль,2,196.2,2.35
119620f9,Моющее средство для пола,Бытовая химия,4,258.44,52.97
119620f9,Постельное бельё,Текстиль,4,163.88,6.47
119620f9,Освежитель воздуха,Бытовая химия,1,279.92,51.7
119620f9,Ножи,Посуда,3,102.8,2.89
b4cefe98,Чистящее средство,Бытовая химия,5,271.28,0.0
b4cefe98,Покрывала,Текстиль,2,138.34,0.0
b4cefe98,Коврики для ванной,Текстиль,5,159.18,0.0
e2f0aa3d,Чашки,Посуда,2,288.19,50.0
e2f0aa3d,Тостер,Посуда,5,170.44,45.09
e2f0aa3d,Порошок для стирки,Бытовая химия,5,162.01,0.0
e2f0aa3d,Подушка,Текстиль,2,325.69,0.0
44581a9a,Тканевые мешки для стирки,Текстиль,3,428.67,0.0
44581a9a,Коврики для ванной,Текстиль,4,58.8,0.0
a742e3be,Антибактериальные салфетки,Бытовая химия,2,336.87,74.21
8edcda31,Моющее средство для кухни,Бытовая химия,5,442.58,0.0
8edcda31,Полотенца,Текстиль,3,84.96,1.08
8cb38aba,Жидкость для чистки,Бытовая химия,1,470.42,0.0
8cb38aba,Тостер,Посуда,3,147.76,25.11
8cb38aba,Моющее средство для пола,Бытовая химия,5,282.11,62.4
