doc_id,item,category,amount,price,discount
6bc4397c,Кастрюля,Посуда,4,440.55,0.0
6bc4397c,Сковорода,Посуда,3,227.23,0.0
6bc4397c,Тканевые мешки для стирки,Текстиль,1,183.11,0.0
6bc4397c,Жидкость для чистки,Бытовая химия,5,410.4,45.56
1771e545,Носки,Текстиль,5,175.39,0.0
27393029,Тканевые мешки для стирки,Текстиль,5,150.56,0.0
a5699662,Полотенца,Текстиль,2,50.82,0.0
a5699662,Ножи,Посуда,4,108.63,0.0
a5699662,Одеяло,Текстиль,5,381.23,60.28
11bda6bd,Полотенца,Текстиль,2,344.7,0.0
4ddb8428,Моющее средство для кухни,Бытовая химия,1,318.87,0.0
4ddb8428,Чистящее средство,Бытовая химия,4,342.96,0.0
4ddb8428,Тканевые мешки для стирки,Текстиль,5,273.88,0.0
4ddb8428,Порошок для стирки,Бытовая химия,4,165.46,12.38
4ddb8428,Порошок для стирки,Бытовая химия,3,303.29,11.06
25fb7c79,Чистящее средство,Бытовая химия,3,246.86,0.0
25fb7c79,Покрывала,Текстиль,4,444.89,0.0
25fb7c79,Освежитель воздуха,Бытовая химия,3,251.56,51.75
823092ae,Моющее средство для кухни,Бытовая химия,4,414.12,70.6
823092ae,Чайник,Посуда,5,377.14,0.0
7b7c9f65,Жидкость для чистки,Бытовая химия,3,252.2,5.9
7b7c9f65,Тостер,Посуда,3,320.22,23.12
6588a246,Моющее средство для посуды,Бытовая химия,3,265.74,0.0
6588a246,Ножи,Посуда,1,464.64,63.07
47ac9d3d,Жидкость для чистки,Бытовая химия,3,257.53,62.88
47ac9d3d,Моющее средство для пола,Бытовая химия,4,475.8,85.91
5e269f19,Ножи,Посуда,3,270.32,0.0
5e269f19,Ложки и вилки,Посуда,2,97.39,5.83
5e269f19,Коврики для ванной,Текстиль,1,201.12,49.6
5e269f19,Салатники,Посуда,1,356.46,0.0
5e269f19,Шторы,Текстиль,4,91.3,9.28
c9bde67f,Салатники,Посуда,5,178.24,8.12
4dbdbeaa,Кастрюля,Посуда,4,364.15,0.0
4dbdbeaa,Ложки и вилки,Посуда,4,469.22,79.81
