doc_id,item,category,amount,price,discount
03c8ffeb,Полотенца,Текстиль,1,448.89,56.18
03c8ffeb,Средство для мытья окон,Бытовая химия,2,413.95,38.61
03c8ffeb,Коврики для ванной,Текстиль,2,142.71,18.98
03c8ffeb,Одеяло,Текстиль,3,446.14,0.0
03c8ffeb,Фартук,Текстиль,5,227.75,53.12
9ab608a9,Коврики для ванной,Текстиль,5,433.46,115.91
9ab608a9,Постельное бельё,Текстиль,3,424.05,0.0
9ab608a9,Моющее средство для посуды,Бытовая химия,3,215.98,24.7
9ab608a9,Полотенца,Текстиль,3,122.74,0.0
9ab608a9,Тарелки,Посуда,3,90.37,26.58
42b245d4,Моющее средство для пола,Бытовая химия,5,222.37,0.0
42b245d4,Чашки,Посуда,4,155.41,0.0
42b245d4,Чашки,Посуда,4,353.82,0.0
42b245d4,Чашки,Посуда,3,418.61,106.04
9d027607,Сковорода,Посуда,2,195.84,0.0
8057ddcc,Антибактериальные салфетки,Бытовая химия,5,432.36,0.0
8057ddcc,Жидкость для чистки,Бытовая химия,3,308.43,43.72
8057ddcc,Порошок для стирки,Бытовая химия,2,341.13,0.0
8057ddcc,Покрывала,Текстиль,2,251.99,0.0
1324fa96,Моющее средство для пола,Бытовая химия,1,212.21,0.0
1324fa96,Моющее средство для посуды,Бытовая химия,3,203.95,28.52
1324fa96,Антибактериальные салфетки,Бытовая химия,4,66.31,11.74
1324fa96,Салатники,Посуда,5,311.03,76.96
1324fa96,Чашки,Посуда,2,188.41,17.35
0ba9da4f,Кружки,Посуда,5,52.78,0.0
9ce0a552,Коврики для ванной,Текстиль,2,202.17,0.0
9ce0a552,Кружки,Посуда,2,483.24,131.52
9ce0a552,Антибактериальные салфетки,Бытовая химия,4,265.38,0.0
9ce0a552,Салатники,Посуда,2,224.88,10.79
b92fd8c8,Кастрюля,Посуда,3,329.53,49.53
b92fd8c8,Тканевые мешки для стирки,Текстиль,5,215.86,0.0
4b86a270,Салатники,Посуда,1,187.85,0.0
4b86a270,Покрывала,Текстиль,4,101.81,1.11
4b86a270,Чайник,Посуда,2,291.99,0.0
